0, 165.25173134119902
0.05, 162.49722539432557
0.1, 159.8330411299543
0.15000000000000002, 157.25480766739798
0.2, 154.75843167199253
0.25, 152.34007566952297
0.3, 149.99613836260272
0.35, 147.72323673665628
0.39999999999999997, 145.5181897685131
0.44999999999999996, 143.37800357262145
0.49999999999999994, 141.2998578390222
0.5499999999999999, 139.2810934338944
0.6, 137.31920104804223
0.65, 135.41181079142962
0.7000000000000001, 133.55668264303824
0.7500000000000001, 131.75169767513208
0.8000000000000002, 129.99484997964385
0.8500000000000002, 128.28423923200899
0.9000000000000002, 126.618063834492
0.9500000000000003, 124.9946145869947
