    82.78124136	    82.67175612	    82.45303861	    81.79495750	    81.12288404	    80.05865815	    79.15167782	    78.22647988	    77.19159832	    76.18065377	    75.15045587	    74.10605305	    73.08162794	    72.13358748	    71.17872336	    70.21708524	    69.24900119	    68.12947876	    67.00133304	    66.04534509	    65.11741380	    64.21008958	    63.24111087	    62.26499341	    61.28353120	    59.86949508	    58.86182733	    57.84801922	    56.82789758	    55.80047337	    54.74260052	    53.08776177	    51.81167448	    50.69837345	    49.68264124	    48.75244647	    47.82091251	    46.81189121	    45.67021302	    44.51316435	    43.28498861	    41.38594648	    40.08043046	    38.84268852	    37.57648733	    36.27654341	    34.93592924	    33.54537128	    32.09215257	    30.55833235	    28.91772946	    27.13053602	    25.28861691	    22.98092851	    21.70046620	    17.58275434	     9.75758488	   -19.11679034	   106.38531899	    45.67062023	    35.46065567	    30.65181367	    27.52099445	    25.12319636	    23.10737189	    21.31286508	    19.65548224	    18.08658322	    16.57585041	    15.10314019	    13.65426638	    12.17211526	    10.83077574	     9.64171691	     8.42963450	     7.20547024	     5.97028853	     4.72842479	     3.49418698	     2.95718173	    13.54530770
    83.31346795	    83.28599252	    83.43909606	    82.67289139	    81.69818079	    80.62456954	    79.70215191	    78.76961852	    77.73065136	    76.67794496	    75.63542912	    74.66219379	    73.65365421	    72.70911159	    71.75774189	    70.79983746	    69.83553557	    68.69171137	    67.59595187	    66.62386659	    65.69299470	    64.78300945	    63.85341473	    62.88227930	    61.49636073	    60.50023908	    59.49834777	    58.52013967	    57.50083341	    56.45882737	    55.40908106	    53.87450989	    52.49512162	    51.39801515	    50.35634339	    49.43534213	    48.51478623	    47.54276819	    46.41151838	    45.26554561	    44.10315059	    42.30599454	    40.87489357	    39.65211201	    38.40237462	    37.12080835	    35.80107718	    34.43478358	    33.01054785	    31.51254335	    29.91807125	    28.19334926	    26.28576520	    24.10856873	    21.67907963	    18.33347236	    14.10991650	     0.04596009	  -227.10974873	    60.70380910	    40.85377701	    34.03589630	    30.16328758	    27.42014115	    25.22612438	    23.33824194	    21.63673253	    20.05566604	    18.55570295	    17.11188925	    15.70763439	    14.33152703	    12.97558784	    11.79638047	    10.56840871	    10.11660993	     9.15746170	     8.26571807	     7.51903886	     7.23671478	    16.22842862
    83.88768721	    84.70994447	    84.01277027	    83.27274969	    82.31872899	    81.25125419	    80.29601963	    79.35660340	    78.32058721	    77.27228665	    76.27042424	    75.25011348	    74.27023709	    73.32930420	    72.38154359	    71.42750658	    70.46714409	    69.30908054	    68.23600949	    67.25610545	    66.31354668	    65.39981230	    64.50709093	    63.15304857	    62.16812180	    61.21966723	    60.25076120	    59.22941953	    58.20144053	    57.16634111	    56.12400790	    54.74657690	    53.22722673	    52.14758105	    51.07910772	    50.16366890	    49.24909443	    48.35626215	    47.36803892	    46.33135074	    45.01064654	    43.82416883	    42.58992745	    41.31317852	    39.98858347	    38.60936134	    37.15588089	    35.62724237	    34.00886286	    32.52040822	    30.97107442	    29.30628284	    27.48267680	    25.43107796	    23.03383828	    20.07327027	    16.22043323	     9.91904434	   -23.23382483	   119.15116915	    49.95158292	    38.59956382	    33.37730619	    30.05977767	    27.57739101	    25.53370854	    23.74790958	    22.12580547	    20.61358967	    19.17840693	    17.79922358	    16.46218759	    15.15817151	    13.88152672	    12.62969623	    11.80124743	    10.73235306	    11.04222349	    10.69312472	    10.78542739	    11.27505923
    85.92931249	    85.57397183	    84.60902280	    83.87238191	    82.94808143	    81.88896565	    80.90241023	    79.95502237	    78.92323219	    77.87929016	    76.89953599	    75.89710825	    74.90036879	    73.96164778	    73.01756576	    72.06719560	    71.11080239	    69.93792575	    68.88801726	    67.91251440	    66.94688087	    66.02952796	    64.75585729	    63.84358240	    62.96035296	    61.95786549	    60.94913213	    59.93423757	    58.91275261	    57.88442334	    56.84915530	    55.62862959	    53.96940538	    52.90710138	    51.80481033	    50.89332433	    51.06947619	    50.09992744	    48.93472125	    47.83058627	    46.68662751	    45.51975237	    44.31739483	    43.06534042	    41.77941627	    40.44332905	    39.03780144	    37.57503452	    36.01832543	    34.36125581	    32.58017227	    30.64361066	    28.66153935	    26.71795944	    24.48846226	    21.81235719	    18.37834435	    13.49387563	     4.92116829	   -16.90168144	    69.54634830	    45.14348247	    37.31603626	    33.04446502	    30.11395720	    27.83206294	    25.91264461	    24.21614785	    22.66658116	    21.21925178	    19.84643946	    18.53041627	    17.25985909	    16.02804848	    14.83224482	    13.67425367	    12.56303652	    11.60736529	    11.48684755	    10.08894542	     9.92382105
    87.27364225	    86.41210009	    85.20606897	    84.45327628	    83.56040015	    82.50773190	    81.49170311	    80.53765392	    79.50856746	    78.46873004	    77.50364195	    76.52378037	    75.52692803	    74.57535225	    73.63474514	    72.68787928	    71.73521170	    70.55666907	    69.52019298	    68.54880825	    67.57187654	    66.63975541	    65.36533700	    64.61610831	    63.62481849	    62.62788703	    61.62474912	    60.61568031	    59.60026263	    58.57830566	    57.54958288	    56.49160132	    54.69831576	    53.63105197	    54.52522293	    53.62078988	    52.67530690	    51.53745619	    50.47388713	    49.38359576	    48.26485820	    47.11552751	    45.93291364	    44.72437136	    43.46440603	    42.16938727	    40.82156100	    39.39947837	    37.91508569	    36.34037622	    34.63953395	    32.81012878	    30.78282452	    28.50037677	    25.91965117	    23.36250605	    20.31467281	    16.21831930	     9.96093733	    -2.01768335	   -49.60274381	     9.19492944	   -11.32973408	  2354.13603016	    61.00415854	    41.81643588	    32.99436476	    26.25561744	    24.64326204	    23.16378453	    21.78016400	    20.46929511	    19.21670666	    18.01393103	    16.85749099	    15.74935449	    14.69970661	    13.73546329	    12.92892790	    12.54024816	    10.61641556
    87.80221497	    86.95894089	    86.00554162	    84.98944226	    84.10877035	    83.07779906	    82.03552671	    81.07586469	    80.05035932	    79.01420011	    78.06075808	    77.10162845	    76.10467714	    75.14105946	    74.20347151	    73.25982308	    72.31030307	    71.12580000	    70.10232511	    69.13460753	    68.16148765	    66.96496760	    66.18313182	    65.22244588	    64.23576324	    63.24340236	    62.24546579	    61.24158136	    60.23156117	    59.21538934	    58.19236631	    57.16238434	    55.78120092	    56.85210696	    55.93736769	    54.90429988	    53.53752805	    52.48057397	    51.42915356	    50.37151497	    49.30729369	    48.23606709	    47.15734419	    46.07055316	    44.97348901	    43.71524545	    42.40896496	    41.04651356	    39.61708021	    38.10612044	    36.49381717	    34.75282184	    32.84493979	    30.69921552	    28.25552578	    25.40949018	    26.83824511	    24.91551255	    22.72977740	    20.14280727	    16.89709137	    12.64871187	     4.06711913	   -19.24696267	   107.66463859	    51.16851478	    39.44261135	    33.88042992	    30.35427372	    27.75057165	    25.64400075	    23.83765951	    22.22880510	    19.78302485	    18.65260768	    17.58004139	    16.57631089	    15.67070976	    14.94148561	    14.66802871	    12.50446733
    88.26016551	    87.43370219	    86.48696048	    85.46752470	    84.57543225	    83.57008980	    82.51689504	    81.54203098	    80.51828964	    79.48523200	    78.54283021	    77.59853622	    76.60337971	    75.63037679	    74.69532565	    73.75430242	    72.80759465	    71.62596898	    70.60546970	    69.64082840	    68.67090555	    67.41812787	    66.72298081	    65.74561668	    64.76302363	    63.77468196	    62.78092489	    61.78138830	    60.77589330	    59.82107839	    59.07618860	    58.78976810	    58.56249119	    57.54538151	    56.52343805	    55.49640722	    54.24240541	    53.08635210	    52.04162781	    50.99093958	    49.93393804	    48.87021811	    47.79930947	    46.72066480	    45.63364520	    44.53750177	    43.43135242	    42.31415215	    41.04584802	    39.58849543	    38.05451707	    36.40569464	    35.43609149	    33.70199346	    31.83001839	    29.80097203	    27.76669340	    25.91910564	    23.84401631	    21.43143969	    18.48558617	    14.62083630	     8.95792751	    -5.40668748	   -68.83371831	   120.36919865	    45.10300819	    37.32697659	    32.94101121	    29.91806873	    27.58074343	    25.63919669	    23.94977932	    22.43469231	    21.05039235	    19.77439782	    18.14440152	    17.28258286	    16.61288145	    17.22228622	    14.10787167
    88.62117661	    87.80771340	    86.86533014	    85.85206907	    84.94322183	    83.96955575	    82.90729790	    81.90921067	    80.88780815	    79.85714304	    78.92270819	    77.98022458	    76.99614545	    76.02123086	    75.08266455	    74.14375068	    73.19904173	    72.01972945	    71.00151850	    70.03923957	    69.07177149	    67.81764873	    67.13171110	    66.15720798	    65.17736504	    64.19233272	    63.20178571	    62.20558771	    61.54235481	    60.81784908	    59.70055412	    59.88323644	    59.01350806	    58.00072835	    56.98318415	    55.96071151	    54.80430881	    53.56115653	    52.52154883	    51.47616939	    50.42468026	    49.36668958	    48.30174257	    47.22931042	    46.14877642	    45.05941871	    43.96038844	    42.85068198	    41.72910526	    40.59422731	    39.24554974	    37.72689844	    36.11663334	    34.40658690	    32.57508641	    30.58393356	    28.48201270	    26.68745735	    24.68866368	    22.39276690	    19.63956059	    16.12688870	    11.20861332	     3.21023519	   -30.10187975	   555.67048774	    71.98235941	    40.63246923	    35.23849171	    31.75931141	    29.18033683	    27.09927649	    25.32606724	    23.76092482	    22.34892156	    21.06143359	    19.88993151	    18.84991857	    17.89253656	    18.70609253	    15.35654929
    88.94260533	    88.13889758	    87.20334315	    86.19416962	    85.27065730	    84.29397146	    83.28069762	    82.23651604	    81.21715768	    80.19291490	    79.26048669	    78.31967151	    77.34542095	    76.37006618	    75.42713109	    74.48990695	    73.54708827	    72.36971863	    71.35350239	    70.39328033	    69.42794934	    68.17324037	    67.49449788	    66.52248840	    65.54545687	    64.56289374	    63.76113076	    63.11596045	    62.41691592	    61.36214202	    61.19851672	    60.26303493	    59.40165066	    58.40436916	    57.39064576	    56.37213079	    55.28597990	    53.98168264	    52.94651320	    51.90573738	    50.85902698	    49.80600150	    48.74621951	    47.67916803	    46.60424940	    45.52076488	    44.42789400	    43.32466842	    42.20993840	    41.08232938	    39.82272335	    38.31873596	    36.72581143	    35.03665449	    33.23079316	    31.27162401	    29.12702806	    27.35591513	    25.41827332	    23.21382403	    20.60720140	    17.35165911	    12.94479976	     6.18166725	    -6.73355894	  -193.86285514	    95.72307278	    54.91652145	    37.55070312	    33.52972483	    30.67585204	    28.43940638	    26.57324152	    24.95165657	    23.50667231	    22.20271425	    21.02764147	    19.99566533	    19.17368976	    19.88998029	    16.45948985
    89.37477124	    88.58414440	    87.65098184	    86.64986961	    85.70758901	    84.72743531	    83.71550263	    82.69094533	    81.65585817	    80.64155029	    79.71122076	    78.77246974	    77.81104191	    76.83450217	    75.88636570	    74.95150312	    74.01108194	    72.83653725	    71.82264262	    70.86510101	    69.90255475	    68.62547608	    67.96553895	    67.00911835	    66.14394586	    65.59399968	    64.96716449	    64.27569655	    63.27138985	    62.75996986	    61.72770488	    60.76520210	    59.90839047	    58.94083758	    57.93208194	    56.91871117	    55.90054632	    54.54012485	    53.51071799	    52.47591760	    51.43540801	    50.38882329	    49.33573910	    48.27566281	    47.20802114	    46.13214492	    45.04724994	    43.95241275	    42.84653988	    41.72832808	    40.57722539	    39.09165501	    37.53015473	    35.86756313	    34.09414826	    32.17526250	    30.08104012	    28.22769356	    26.36330818	    24.26601329	    21.82628980	    18.85236156	    14.97509709	     9.38131280	    -0.14110780	   -22.48126077	   272.44187379	    67.98905473	    48.64486120	    36.15395608	    32.81137527	    30.30770475	    28.28384493	    26.56601641	    25.06290542	    23.72676277	    22.53908039	    21.51146052	    20.71211496	    21.44587764	    17.92401016
