             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN  -2.3388437e-05  -2.4075752e-05  -7.9382871e-06  -1.0095399e-05  -8.8895773e-06  -7.8109271e-06  -8.2470880e-06  -6.2732690e-06  -7.6746542e-06  -5.2027942e-06  -7.1065136e-06  -4.1436999e-06  -6.4962898e-06  -3.1754611e-06  -2.9778105e-06  -5.0599838e-06  -1.5212779e-06  -9.1713657e-07  -3.0488058e-07  -1.4485608e-07   5.1136485e-07   1.3908803e-06   2.5271698e-06   3.4879225e-06   4.1730161e-06   4.5350557e-06   5.3081059e-06   6.1425748e-06   7.0161574e-06   8.3256146e-06   1.0281252e-05   1.1041007e-05   1.0687241e-05   1.1743192e-05   1.2875614e-05   1.4564490e-05   1.5791174e-05   1.6262154e-05   1.7474853e-05   1.8896057e-05   2.0337550e-05   2.0598475e-05   2.2252512e-05   2.4531193e-05   2.6338704e-05   2.8258597e-05   3.0300561e-05   2.8375744e-05   2.9183664e-05   3.5680842e-05   3.8175154e-05   4.0843616e-05   4.3703511e-05   4.6774416e-05   5.0078563e-05   5.3641288e-05   5.7491556e-05   6.1662597e-05   4.7967782e-05   5.1286487e-05   7.1974335e-05   7.7350122e-05   8.3234380e-05   8.9695805e-05   9.6815199e-05   1.0468812e-04   1.1342823e-04   1.2317160e-04   1.3408222e-04   1.4635921e-04   1.6024622e-04   1.7604412e-04   1.9412785e-04   2.1496969e-04   2.3917139e-04   2.6750957e-04   3.0100095e-04   3.4099817e-04   3.8933377e-04
             NaN  -2.3442476e-05  -2.4193629e-05  -7.9345708e-06  -1.0175720e-05  -8.9214706e-06  -7.8968068e-06  -8.3683194e-06  -6.4366419e-06  -7.6605606e-06  -5.4597755e-06  -7.2087289e-06  -4.3045558e-06  -6.3202261e-06  -3.6370080e-06  -2.7396959e-06  -5.5879561e-06  -1.7041465e-06  -1.0875580e-06  -4.8101232e-07   9.0713572e-08   3.7084235e-07   1.1975619e-06   2.3232117e-06   3.2047770e-06   3.5730853e-06   4.2811566e-06   5.0704618e-06   5.8954510e-06   6.7589735e-06   8.4164888e-06   9.9865471e-06   1.0441156e-05   1.0366560e-05   1.1428649e-05   1.2546575e-05   1.4327686e-05   1.5420102e-05   1.5829123e-05   1.7083032e-05   1.8483943e-05   1.9839197e-05   2.0155050e-05   2.1908830e-05   2.4032068e-05   2.5810356e-05   2.7698335e-05   2.9705374e-05   2.7472921e-05   2.8971901e-05   3.4985427e-05   3.7432141e-05   4.0048084e-05   4.2849891e-05   4.5856389e-05   4.9088936e-05   5.2571848e-05   5.6332889e-05   6.0403877e-05   4.8594519e-05   4.8555331e-05   7.0441382e-05   7.5671087e-05   8.1389413e-05   8.7661602e-05   9.4564254e-05   1.0218779e-04   1.1063953e-04   1.2004769e-04   1.3056641e-04   1.4238236e-04   1.5572333e-04   1.7086973e-04   1.8816985e-04   2.0806078e-04   2.3109713e-04   2.5799149e-04   2.8967201e-04   3.2736650e-04   3.7272764e-04
             NaN  -2.3494389e-05  -2.4307049e-05  -7.9305290e-06  -1.0252738e-05  -8.9995778e-06  -7.9886923e-06  -8.4700759e-06  -6.5500023e-06  -6.5798683e-06  -6.7747089e-06  -7.0805876e-06  -4.6849921e-06  -5.8254704e-06  -4.4055941e-06  -2.8486157e-06  -5.5894506e-06  -2.0461924e-06  -1.2507089e-06  -6.5025951e-07  -3.7823694e-08   5.6941461e-07   1.0204983e-06   2.1202621e-06   2.6169075e-06   3.3144319e-06   4.0625517e-06   4.8433491e-06   5.6593357e-06   6.5133084e-06   8.5347639e-06   9.7038785e-06   9.8193460e-06   1.0079309e-05   1.1128605e-05   1.2232803e-05   1.4100407e-05   1.5080537e-05   1.5403757e-05   1.6709884e-05   1.8091623e-05   1.9369893e-05   1.9732556e-05   2.1577473e-05   2.3557663e-05   2.5308411e-05   2.7166331e-05   2.9140495e-05   2.6916528e-05   2.8470252e-05   3.4326357e-05   3.6728374e-05   3.9295033e-05   4.2042371e-05   4.4988521e-05   4.8154036e-05   5.1562289e-05   5.5239942e-05   5.9217514e-05   4.9360709e-05   4.5806230e-05   6.8999651e-05   7.4093479e-05   7.9657655e-05   8.5754274e-05   9.2456119e-05   9.9848945e-05   1.0803436e-04   1.1713345e-04   1.2729152e-04   1.3868404e-04   1.5152465e-04   1.6607548e-04   1.8266116e-04   2.0168764e-04   2.2366806e-04   2.4925888e-04   2.7931112e-04   3.1494451e-04   3.5765718e-04
             NaN  -2.3543749e-05  -2.4415148e-05  -7.9261529e-06  -1.0325850e-05  -9.0801821e-06  -8.0772012e-06  -8.5646955e-06  -6.6405739e-06  -6.0274636e-06  -7.5601668e-06  -6.4870717e-06  -5.5183062e-06  -5.2875981e-06  -5.2032481e-06  -2.9868829e-06  -5.1585870e-06  -2.7682892e-06  -1.4053368e-06  -8.1063746e-07  -2.0389105e-07   4.1740238e-07   1.0370135e-06   1.7398950e-06   2.4042296e-06   3.1149479e-06   3.8557089e-06   4.6285112e-06   5.4360415e-06   6.3203232e-06   8.4734178e-06   9.4272299e-06   9.3752912e-06   9.8080494e-06   1.0845362e-05   1.1936710e-05   1.3904722e-05   1.4677917e-05   1.5066219e-05   1.6358278e-05   1.7722114e-05   1.8982564e-05   1.9315446e-05   2.1230372e-05   2.3111625e-05   2.4836729e-05   2.6666675e-05   2.8610267e-05   2.6434819e-05   2.7958873e-05   3.3708696e-05   3.6069258e-05   3.8590244e-05   4.1287146e-05   4.4177464e-05   4.7281021e-05   5.0620334e-05   5.4221065e-05   5.8112557e-05   4.8649567e-05   4.4672761e-05   6.7660082e-05   7.2629237e-05   7.8052169e-05   8.3988153e-05   9.0506561e-05   9.7688994e-05   1.0563196e-04   1.1445026e-04   1.2428135e-04   1.3529087e-04   1.4767999e-04   1.6169489e-04   1.7763960e-04   1.9589304e-04   2.1693259e-04   2.4136660e-04   2.6998035e-04   3.0380213e-04   3.4420038e-04
             NaN  -2.3590211e-05  -2.4517055e-05  -7.9216377e-06  -1.0394553e-05  -9.1559152e-06  -8.1603573e-06  -8.6535903e-06  -6.7352171e-06  -6.0640482e-06  -7.7324123e-06  -5.8185263e-06  -6.4121583e-06  -4.7904425e-06  -5.9443067e-06  -3.1166769e-06  -4.7312136e-06  -3.4690299e-06  -1.5504300e-06  -9.6110458e-07  -3.5987274e-07   2.5634678e-07   8.9043941e-07   1.5452594e-06   2.2235691e-06   2.9281878e-06   3.6618856e-06   4.4272385e-06   5.2268926e-06   6.4344125e-06   8.2568026e-06   9.0417943e-06   8.9499888e-06   9.5542766e-06   1.0580453e-05   1.1678224e-05   1.3775702e-05   1.4226797e-05   1.4753229e-05   1.6029924e-05   1.7377164e-05   1.8576099e-05   1.8986697e-05   2.0891063e-05   2.2695829e-05   2.4397215e-05   2.6201304e-05   2.8116649e-05   2.5913105e-05   2.7556205e-05   3.3134422e-05   3.5456767e-05   3.7935674e-05   4.0586141e-05   4.3425093e-05   4.6471688e-05   4.9747669e-05   5.3277793e-05   5.7090340e-05   4.9083631e-05   4.2531571e-05   6.6423216e-05   7.1278422e-05   7.6572398e-05   8.2361895e-05   8.8713231e-05   9.5704295e-05   1.0342705e-04   1.1199071e-04   1.2152575e-04   1.3218913e-04   1.4417100e-04   1.5770353e-04   1.7307261e-04   1.9063362e-04   2.1083278e-04   2.3423671e-04   2.6157399e-04   2.9379450e-04   3.3215604e-04
             NaN  -2.3629805e-05  -2.4077242e-05  -8.4366399e-06  -1.0452288e-05  -9.2294777e-06  -8.2310959e-06  -8.7292092e-06  -6.8167699e-06  -6.1515213e-06  -7.8214468e-06  -5.4444452e-06  -6.9776480e-06  -4.5133954e-06  -6.4285665e-06  -3.2270083e-06  -4.4325773e-06  -3.9999110e-06  -1.6737253e-06  -1.0889513e-06  -4.9238865e-07   1.1902725e-07   7.4814355e-07   1.3977863e-06   2.0706897e-06   2.7696368e-06   3.4973651e-06   4.2564241e-06   5.0494258e-06   6.4773576e-06   8.0580434e-06   8.8082621e-06   8.5648193e-06   9.3391539e-06   1.0355942e-05   1.1532112e-05   1.3550096e-05   1.3887959e-05   1.4488217e-05   1.5751982e-05   1.7085258e-05   1.8231828e-05   1.8679756e-05   2.0633322e-05   2.2344377e-05   2.4025843e-05   2.5808224e-05   2.7699868e-05   2.5243020e-05   2.7446074e-05   3.2650041e-05   3.4940374e-05   3.7384051e-05   3.9995660e-05   4.2791654e-05   4.5790638e-05   4.9013717e-05   5.2484901e-05   5.6231593e-05   4.8813811e-05   4.1368250e-05   6.5385752e-05   7.0146159e-05   7.5332945e-05   8.1000792e-05   8.7213521e-05   9.4045989e-05   1.0158645e-04   1.0993957e-04   1.1923017e-04   1.2960814e-04   1.4125473e-04   1.5439078e-04   1.6928764e-04   1.8628171e-04   2.0579429e-04   2.2835874e-04   2.5465859e-04   2.8558163e-04   3.2229855e-04
             NaN  -2.3665886e-05  -2.0780237e-05  -1.1760040e-05  -1.0500876e-05  -9.3466891e-06  -8.2954636e-06  -8.7980161e-06  -6.8909691e-06  -6.2311050e-06  -7.9024488e-06  -5.2161049e-06  -7.3799946e-06  -4.2685174e-06  -6.8618909e-06  -3.3273355e-06  -4.1512427e-06  -4.4924142e-06  -1.7858051e-06  -1.2051554e-06  -6.1282241e-07  -5.7566733e-09   6.1885444e-07   1.2638116e-06   1.9318233e-06   2.6256403e-06   3.3479707e-06   4.1013401e-06   4.8883299e-06   6.5097062e-06   7.8774328e-06   8.6275909e-06   8.1909405e-06   9.1440587e-06   1.0152378e-05   1.1433868e-05   1.3241225e-05   1.3651034e-05   1.4248149e-05   1.5500268e-05   1.6820973e-05   1.7956890e-05   1.8415778e-05   2.0349472e-05   2.2026537e-05   2.3690102e-05   2.5452983e-05   2.7323344e-05   2.4856471e-05   2.7127574e-05   3.2212887e-05   3.4474523e-05   3.6886636e-05   3.9463449e-05   4.2220994e-05   4.5177392e-05   4.8353181e-05   5.1771709e-05   5.5459608e-05   4.9559051e-05   3.9333899e-05   6.4454515e-05   6.9130513e-05   7.4221941e-05   7.9781663e-05   8.5871316e-05   9.2563104e-05   9.9942053e-05   1.0810884e-04   1.1718339e-04   1.2730945e-04   1.3866058e-04   1.5144780e-04   1.6592992e-04   1.8242706e-04   2.0133915e-04   2.2317116e-04   2.4856825e-04   2.7836564e-04   3.1366059e-04
             NaN  -2.3699829e-05  -2.0675146e-05  -1.1933320e-05  -1.0550687e-05  -9.4047594e-06  -8.3559461e-06  -8.8626681e-06  -6.9606830e-06  -6.3058768e-06  -7.9785485e-06  -5.2861450e-06  -7.4731346e-06  -4.3440352e-06  -6.9630284e-06  -3.4215422e-06  -3.8585439e-06  -4.9834044e-06  -1.8910104e-06  -1.3142183e-06  -7.2584014e-07  -1.2284045e-07   4.9756116e-07   1.1381417e-06   1.8015860e-06   2.4906145e-06   3.2079082e-06   3.9559704e-06   4.7373544e-06   6.5560509e-06   7.7076983e-06   8.2745283e-06   8.0091452e-06   8.9614133e-06   9.9618523e-06   1.1354541e-05   1.3020786e-05   1.3348103e-05   1.4023690e-05   1.5264992e-05   1.6574025e-05   1.7667529e-05   1.8145141e-05   2.0141047e-05   2.1729928e-05   2.3376908e-05   2.5121730e-05   2.6972391e-05   2.4542840e-05   2.6784021e-05   3.1805893e-05   3.4041019e-05   3.6423990e-05   3.8968697e-05   4.1690789e-05   4.4607943e-05   4.7740184e-05   5.1110260e-05   5.4744101e-05   4.9212579e-05   3.8486957e-05   6.3592905e-05   6.8191530e-05   7.3195634e-05   7.8656447e-05   8.4633638e-05   9.1197034e-05   9.8428762e-05   1.0642595e-04   1.1530413e-04   1.2520162e-04   1.3628509e-04   1.4875693e-04   1.6286483e-04   1.7891463e-04   1.9728749e-04   2.1846357e-04   2.4305470e-04   2.7185060e-04   3.0588529e-04
             NaN  -2.3732340e-05  -2.0700345e-05  -1.1975143e-05  -1.0598511e-05  -9.4581208e-06  -8.4137985e-06  -8.9245077e-06  -7.0273585e-06  -6.3773880e-06  -8.0513286e-06  -5.3630580e-06  -7.5522525e-06  -4.4274956e-06  -7.0484561e-06  -3.5116008e-06  -3.6036950e-06  -5.3878981e-06  -2.0314711e-06  -1.4184412e-06  -8.3383174e-07  -2.3470570e-07   3.8168658e-07   1.0180996e-06   1.6771959e-06   2.3616670e-06   3.0741682e-06   3.8171818e-06   4.6345912e-06   6.5674002e-06   7.5454795e-06   7.9230437e-06   7.8419321e-06   8.7871966e-06   9.7801523e-06   1.1285406e-05   1.2813048e-05   1.3050317e-05   1.3809789e-05   1.5040833e-05   1.6338800e-05   1.7415907e-05   1.7919500e-05   1.9886479e-05   2.1447661e-05   2.3078939e-05   2.4806672e-05   2.6638695e-05   2.4244577e-05   2.6457435e-05   3.1419232e-05   3.3629314e-05   3.5984765e-05   3.8499166e-05   4.1187807e-05   4.4067952e-05   4.7159144e-05   5.0483573e-05   5.4066512e-05   4.9677314e-05   3.6891393e-05   6.2777955e-05   6.7303882e-05   7.2225994e-05   7.7594005e-05   8.3465760e-05   8.9908884e-05   9.7002826e-05   1.0484143e-04   1.1353620e-04   1.2322040e-04   1.3405444e-04   1.4623274e-04   1.5999286e-04   1.7562751e-04   1.9350082e-04   2.1407037e-04   2.3791777e-04   2.6579163e-04   2.9866905e-04
