351.1085280635735   351.15933165006487   351.12088303367386   316.21550732435384   317.13570451528017   317.63266688358107   318.31012488817953   319.138896681789   321.4876383434496   322.8962062530135   325.9133638107472   325.41680235081344   326.0824976008056   325.5619960501665   326.19802346889264   325.6593896440713   325.50442190128166   325.7174776757794   325.15792602648435   324.59239054568354   324.0233441494612   323.76717405325417   323.314860747283   322.7945854723131   322.14290115177323   321.3598719493879   320.57344364560777   319.9099406784082   319.309245531818   318.70565736179435   318.0992368804143   317.428104475027   316.3054079046859   315.1791135039333   314.49312006739035   313.8748378821854   313.25383074468965   312.38083388067093   311.05061356210035   310.2204723568684   309.5907818871882   308.9581181823531   308.32237740916617   306.9284976344858   305.8898542182708   305.24786067218554   304.60249615209625   303.9536445040728   303.30118962452116   302.09002598829966   300.8415798461774   300.1819414638852   299.5183795354267   298.85078449489106   298.1790497824877   297.50307222873266   296.8227524165027   296.1379950249194   295.4487091554531   294.754808646178   293.4605917847467   292.24456857478236   291.54172509513603   290.8340764678149   290.12156214617767   289.4041279869847   288.68172654289526   287.9543173652661   287.2218673201713   286.4843509222794   285.7417506908559   284.9940575327738   284.24127115798365   283.48340053356185   282.72046438325447   281.9524917403776   281.17952256239903   280.4016084213398   279.61881327249654   278.83121432747737   278.03890303854877
350.067464426102   350.1142703242235   350.07198980953086   315.3531283760733   316.2645801382178   316.7562002590164   317.42765423656857   318.24990652234544   320.58449227455685   321.9846744244909   324.98534953373996   324.48658046010326   325.1430286969254   324.6203180844957   325.24704163776886   324.706190241433   324.2910336939244   324.7526826629935   324.1909079531444   323.62315543974415   323.0500461667349   322.6009840770343   322.14576747994977   321.6229664489579   320.96937733484265   320.2487335935558   319.5230294616811   318.92313599789003   318.3202644958476   317.7145049671964   317.1059184591739   316.36964335899904   315.2478940917613   314.1164795038486   313.49874193428195   312.87834081624703   312.25522186145366   311.25466068343286   309.9902632592169   309.22318714133064   308.591428678154   307.95670552463935   307.26604581741583   305.8643583688499   304.8899837648438   304.2459762632718   303.598607321633   302.94776104606206   302.29332156513476   301.0839214525958   299.83748290217636   299.175894775056   298.5103930084037   297.84086810247527   297.16721352967954   296.48932611801047   295.8071064123582   295.1204590176481   294.42929292418444   293.7335218211142   292.4415897470169   291.2272904881408   290.52259934818403   289.81311081317295   289.09876396692954   288.3795042519938   287.6552837606531   286.9260615361052   286.1918038866594   285.4524847175844   284.70808588484755   283.9585975756029   283.2040187208426   282.44435744630334   281.6796315685036   280.90986914372957   280.13510907825207   279.3554018138475   278.57081009107844   277.7814098162429   276.9872910389114
349.06209963424146   349.1050369030569   349.0590473970956   314.51982238562266   315.4228394970392   315.9092955421864   316.5734627662812   317.37974565491544   319.7328375560472   321.1039019334104   324.08867019931915   323.5877590449101   324.2352844065794   323.71042997379453   324.20731178850735   323.7851717334821   323.2338221449437   323.8204616138079   323.2565288238717   322.68662393105444   322.111367307304   321.5331126102549   321.0749469452722   320.54962450395635   319.894272520908   319.17229937347486   318.5715545602543   317.9695426705132   317.36455721162923   316.7566884831305   316.14599786153985   315.2823227217324   314.16123614791724   313.157533462475   312.5377306058558   311.9152706061431   311.2900996091216   310.22667455809665   308.9641066837418   308.25928784459825   307.6255195581797   306.98879482444283   306.233539674387   304.83442501701154   303.92350696763685   303.2775417936514   302.6282243976185   301.9754391407997   301.3190703797653   300.0486540412521   298.86683098807623   298.20334726762155   297.53595950322506   296.86455826167537   296.1890370488701   295.5092926925134   294.82522570270385   294.1367406143476   293.44374631176197   292.7461563413687   291.51721376716705   290.2437540114845   289.53726619108727   288.8259885011969   288.10985966823137   287.38882473385405   286.6628353445758   285.9318500513318   285.1958346219157   284.4547623708595   283.70861451097574   282.95738053139723   282.2010586074954   281.43965604873864   280.67318979132705   279.9016869433853   279.1251853909421   278.3437344787237   277.55739576815586   276.7662438984117   275.97036755735087
348.09911594195444   348.13834024344374   348.08879024401904   313.7211857153511   314.6161336749527   315.09763865444353   315.7562287279786   316.55651761396905   318.8963753220849   320.2598000754423   322.4720562420025   322.72636917317004   323.2485592315575   322.8384365853393   323.0743334655242   322.9025132707186   322.3490997476995   322.8661862703458   322.3610581627481   321.7890810755189   321.21175696564364   320.62960972250346   320.0448994168776   319.5171637048675   318.86010669335843   318.26058121035123   317.6596216333506   317.05556933542715   316.4485476793636   315.83864724560175   315.2259297312521   314.2362665283324   313.11577871612724   312.23834807314364   311.6165553144037   310.992111511931   310.36496323232893   309.2393746745263   307.9681261682406   307.33527161324724   306.6995663834647   306.06091259244363   305.2418547294001   303.84516815069173   302.9969468236335   302.34909461991583   301.6978990323883   301.04324467035514   300.3850161122625   299.11658416752596   297.93618485604577   297.27087362404916   296.60166756425224   295.9284573095945   295.2511364002506   294.56960166561566   293.8837535841965   293.1934966253234   292.4987395730382   291.7993958380458   290.6324888224773   289.30062188723616   288.59240158499955   287.8793986557388   287.1615514830003   286.4388047236332   285.7111095960215   284.97842417812825   284.2407137182324   283.49795096291103   282.7501165064699   281.99719916662445   281.23919639179087   280.4761147060094   279.707970198309   278.93478906424696   278.15660820781903   277.3734759177007   276.5854526201774   275.792611734515   274.99504063755785
347.18524772704706   347.2209416975043   347.1680056670555   312.96286788889483   313.85016715871666   314.32696930674774   314.9802626470433   315.7748588476576   318.1021660961602   319.4583645323248   321.25444308582155   321.90849861768515   322.10595272581384   322.01050017685117   321.9878990663525   322.06445209640606   321.5090706440268   321.830981128585   321.5108246653009   320.93687146376044   320.357575608253   319.77346055155834   319.1849669415467   318.59246347728595   317.9962561247088   317.3965959890968   316.79368607968854   316.1876871558932   315.5787228058189   314.9668838811715   314.35223238799944   313.3003602845565   312.1806284605623   311.3654423134221   310.74175049423206   310.11541338577194   309.4863779585709   308.2992648201592   307.0924133459696   306.45770271937715   305.82014852796385   305.17965324941747   304.3598077073607   302.92377241121477   302.1168953800499   301.4672415410278   300.81425271243313   300.1578137422873   299.4978094227597   298.2312421275044   297.0521766161249   296.3851202744223   295.71417787247515   295.0392401081897   294.3602005562513   293.67695604943583   292.9894070378276   292.29745792986296   291.60101741553615   290.89999877763796   289.73429418956397   288.4046324282395   287.69475744367276   286.98010673464944   286.2606183588137   285.53623660703545   284.8069122903305   284.07260303644694   283.3332735989792   282.58889618354397   281.8394507951949   281.0849256118579   280.32531738911337   279.5606319023261   278.7908844328905   278.01610030629257   277.2363154901371   276.4515772660581   275.6619449778117   274.86749088124384   274.0683011028447
346.3272741989414   346.3596477710504   346.3035264611981   312.2505641445065   313.1306903637545   313.6030734753175   314.25139042065604   315.04063816947   317.35617025787076   318.70554977153074   320.49379800411157   321.14028395698585   320.9520961645902   321.2328324124413   320.9540121115018   321.27727547572795   320.7200381974563   320.8488502449834   320.71220799468017   320.13639097262546   319.5552353087499   318.9692640495224   318.37891757116336   317.7845644170375   317.1865104970095   316.5850069456462   315.9802568742641   315.37242120605606   314.7616237447987   314.14795560102596   313.4093363925046   312.3558293572898   311.29899936205584   310.54539108533834   309.91990684682867   309.29178269052704   308.66096597024085   307.35061805913875   306.2696662186245   305.63320339817244   304.9939036746381   304.3516698712601   303.4691474347968   302.0771863443954   301.2900043470489   300.63864936528176   299.98396727975654   299.3258431655613   298.66416201832243   297.39932881528944   296.2215000830747   295.5527956985185   294.880213503022   294.2036442574188   293.52298157055003   292.8381222799285   292.1489668103284   291.4554195141926   290.7573889941928   290.05478841379727   288.94977875211674   287.5625893896894   286.8511514629055   286.13494431697296   285.41390570307897   284.68797956776274   283.9571163385975   283.2212732194006   282.48041449781846   281.7345118697973   280.98354478509685   280.22750081860613   279.46637607276364   278.7001756170512   277.92891397129836   277.1526156404673   276.37131570902073   275.5850605087483   274.7939083623051   273.9979304280839   273.1972116530799
345.59814229300264   345.6276895143187   345.568856409109   311.6449480570593   312.5189843076287   312.9876090322337   313.63169409444885   314.41639352803975   316.72192452434984   318.0655056783297   319.8470953891118   320.4871523053229   320.10612862879725   320.57166493605416   320.1645935000208   320.60802445408194   320.0492037148041   320.04928566376697   320.0332254481359   319.4558179324443   318.8730751157495   318.2855197019616   317.6935918392694   317.0976599416167   316.4980298741876   315.8949527994604   315.28863191857573   314.679228297028   314.06686592502047   313.45163613621247   312.6502837886086   311.5970442604012   310.5405878880223   309.8480787373784   309.2210639567183   308.5914137987438   307.9033432912489   306.58835656892757   305.57001649035453   304.93205720654134   304.2912666700845   303.64754800069375   302.7029954920598   301.31281820341746   300.58677889463297   299.9339707872352   299.27784228075996   298.618278645512   297.95516505215903   296.630456089071   295.5150034107232   294.8448910457724   294.1709078933545   293.4929447692525   292.8108953126623   292.1246563663103   291.4341283345003   290.7392155229777   290.0398264609373   289.3358742110157   288.23150339532384   286.84634248306884   286.1335690433025   285.4160319308984   284.69366863621485   283.9664228125846   283.23424456094   282.4970907238486   281.75492519179164   281.0077192261794   280.25545180324326   279.4981099835429   278.735689312371   277.96819425699675   277.1956386874655   276.41804640858277   275.63545175116616   274.8479002363873   274.05544931542454   273.25816920999455   272.4561438603615
344.93507094121105   344.96204422322927   344.90074113602225   311.4893535353941   311.9656341471094   312.43029787983045   313.0679212040927   313.8484819582947   316.14492256568496   317.48322793481987   319.258759114796   319.8929724915391   319.3691497938943   319.97017547233315   319.4257519611013   319.99918166972355   319.43891586293375   319.3115280096252   319.4155252253246   318.8366660546428   318.25247456558844   317.6634731527405   317.070101759174   316.4727286834558   315.8716597525081   315.2671461566106   314.659391181044   314.0485560231994   313.43476484532755   312.8181091865264   311.95458847672876   310.9015670443125   309.83943807631135   309.21361796180247   308.5852054569536   307.9541616839091   307.20344888195734   305.9514758010424   304.9333929698356   304.2940668655617   303.6519146379069   303.00683967843565   302.0622239398969   300.6739043332364   299.9468602143812   299.29272465685676   298.6352747994074   297.9743960916614   297.3099738651747   295.98685194686027   294.8720664011909   294.2006676531263   293.52540451453444   292.8461678523387   292.1628513343994   291.475351809127   290.78356966303284   290.0874091600981   289.3867787632761   288.68159144395736   287.6367549098876   286.1944657888513   285.4804719778308   284.76171955196617   284.03814576408956   283.30969400040885   282.57631406416897   281.837962468614   281.0946027420725   280.34620574964435   279.59275003561356   278.8342221913037   278.07061725364235   277.3019391403534   276.52820112846746   275.7494263837562   274.96564854913527   274.1769124058305   273.3832746094862   272.58480452673655   271.78158517878757
344.3119652491728   344.3365165461431   344.2728889737002   310.9694573496191   311.44246382557424   311.9039123303048   312.5379362504097   313.31460563244184   315.6025077158595   316.93585286720304   318.70568781331104   319.334412454514   318.8092402836036   319.4047446836032   318.8589668009928   319.426838851378   318.8652106538883   318.61135452096255   318.83485216558756   318.25462424573163   317.66906676170476   317.07870181930565   316.4839691708226   315.8852370084161   315.28281112511513   314.6769427394255   314.0678352178318   313.45564988383296   312.8405110635399   312.22251049130546   311.297303697903   310.24446890635716   309.24425705697365   308.61711479534085   307.98738370334047   307.35502518681164   306.54218784608656   305.2911157736761   304.334825032559   303.69420930397337   303.050772263669   302.4044175606308   301.39853192485793   300.0116765409397   299.3451578603242   298.6897696376267   298.03107284779463   297.36895311053075   296.703295910063   295.3816561966054   294.26748968429297   293.5948768705381   292.91840568571655   292.23796704582435   291.55345464657466   290.8647653425341   290.17179950420604   289.4744613569306   288.77265930190686   288.0663062251648   287.0217473534582   285.5814245563025   284.86627880305406   284.14637919938525   283.4216627746202   282.6920726635102   281.9575583889831   281.21807615409483   280.4735891459883   279.72406785632745   278.96949042231347   278.2098429929848   277.4451201260463   276.6753252211261   275.9004709961299   275.1205800142688   274.33568526978013   273.54583084609874   272.75107264862595   271.9514792375669   271.14713276734335
343.7163542429847   343.7385875326478   343.6727349758576   310.4723326563316   310.9422079210756   311.4005811711028   312.03116263405036   312.8041103916381   315.08385427402027   316.41245586506375   318.1768433041037   318.8003237288313   318.27385785013644   318.8640868200324   318.3170104220719   318.8795721750712   318.31663767968007   317.93718060930576   318.27961671970354   317.69807627068644   317.11120884569925   316.51953627623465   315.9234981339955   315.3234625112599   314.71973517052874   314.1125673591948   313.5021625232982   312.88868210884186   312.272250600545   311.65295992139244   310.6665045758523   309.61383361723244   308.67508588489454   308.0466751830769   307.41567903533905   306.7820591206646   305.9075603108781   304.65732975445235   303.76238230617764   303.12052913391557   302.4758592412728   301.8282765250651   300.82255960076895   299.4373551097789   298.76968456498116   298.1130941900167   297.45320072852707   296.7898899641964   296.1230475285302   294.8028162709732   293.68923430201284   293.0154562369411   292.3378255616119   291.6562332398461   290.97057299480826   290.280741687685   289.5866396743198   288.88817114366054   288.1852444383228   287.4777723630842   286.4918876067402   284.9950201389929   284.27876859403494   283.5577677628137   282.83195446072756   282.1012715817619   281.3656683803666   280.6251007624343   279.8795315881806   279.1289309913775   278.3732767190277   277.61255449617414   276.84675842106384   276.075891396551   275.2999656043816   274.51900302991646   273.73303604527877   272.9421080646548   272.14627427386296   271.34560245961177   270.5401739449161
