3.3732037777051264e6   3.3750513694374315e6   3.3806273346691537e6   3.382253893127978e6   3.384201642927674e6   3.3785579340180093e6   3.373362282252488e6   3.3681303491588966e6   3.3616542365956544e6   3.355240061267372e6   3.352737754076468e6   3.350672316817168e6   3.34714735264591e6   3.341157401797178e6   3.3350809061703766e6   3.3289208022422194e6   3.3226786067846296e6   3.3158825839191875e6   3.3089659409850477e6   3.3020681986253536e6   3.294940659992635e6   3.287701313149833e6   3.2809425353578175e6   3.274099054077203e6   3.2672925193196973e6   3.2589913689245917e6   3.251930296407292e6   3.2447343062644736e6   3.237489940146441e6   3.230989602127528e6   3.224239787159844e6   3.2144086618249635e6   3.2061267383214943e6   3.1991268038276224e6   3.192961193841174e6   3.1878577590110716e6   3.182784447373766e6   3.176618122057857e6   3.1686850089466376e6   3.1606862494010893e6   3.1524039916891535e6   3.1414904694997976e6   3.1328710298288725e6   3.1245005582971647e6   3.1160662367699966e6   3.107568730024634e6   3.0990087002863544e6   3.09038680764357e6   3.0817037104433626e6   3.0729600656766114e6   3.0641565293626175e6   3.0552937569443695e6   3.045940401584621e6   3.036929891824479e6   3.0237244759279746e6   3.0143309195596897e6   3.005163444731641e6   2.995668535717331e6   2.9861148876179317e6   2.976503248293369e6   2.966834377182057e6   2.957109048975381e6   2.947328058677343e6   2.9374922286940883e6   2.9276024189567463e6   2.917659541673545e6   2.90766458332296e6   2.8976186382637215e6   2.887522961596351e6   2.877379055020611e6   2.8671888116034474e6   2.851402444378397e6   2.840954483355921e6   2.817773480114659e6   2.806922530399766e6   2.796534157282411e6   2.7857080451264144e6   2.7751066307831714e6   2.7652479083950063e6   2.7534616451064027e6   3.2679562102657543e6
3.38608831900091e6   3.390952453577877e6   3.40172352187451e6   3.402198146445869e6   3.3976682270160327e6   3.3920910228969217e6   3.386894661836184e6   3.382166007598025e6   3.3800843414967563e6   3.3779310991303492e6   3.3738348775098794e6   3.365715977184138e6   3.361438846315109e6   3.3555691759431353e6   3.3496167067119186e6   3.3435836997668906e6   3.3374724407903943e6   3.3307058366001705e6   3.3240506187669574e6   3.3175814093530667e6   3.3106545047813454e6   3.303591018078564e6   3.296640972474951e6   3.2897049657424754e6   3.282025726376939e6   3.2753007947251736e6   3.26853190558868e6   3.262129489889118e6   3.2554673493898753e6   3.2484495249726786e6   3.241367102103478e6   3.2324346366051403e6   3.223782131335816e6   3.2167996195383472e6   3.2105744343136093e6   3.2057179745497e6   3.200919924655229e6   3.195593896660317e6   3.188033324680216e6   3.1803858130438644e6   3.1725201050750115e6   3.162862092469592e6   3.15415428048226e6   3.1460527660890096e6   3.137882604009064e6   3.1296446141228396e6   3.1213319849104406e6   3.1129532591420133e6   3.1045095116408854e6   3.0961580016010404e6   3.08778017500766e6   3.07936015191856e6   3.0708997053534617e6   3.0624007485123626e6   3.0536141490080287e6   3.0450261318204836e6   3.0339333521715803e6   3.025127775134608e6   3.0158429247949165e6   3.0069677441369602e6   2.9980804072273e6   2.989187184258844e6   2.9802954560817913e6   2.9714140125882886e6   2.9625534537422e6   2.9537267374293795e6   2.944949941656127e6   2.936243346924603e6   2.9276330094670933e6   2.9191531095707524e6   2.910849566277249e6   2.9027858049992e6   2.89505236126736e6   2.8856220758477743e6   2.8792397407324645e6   2.870644501116072e6   2.868725345297531e6   2.8727947005212586e6   2.8859247729544095e6   2.9267007057290818e6   3.34175540351125e6
3.4059443994496325e6   3.4156410014190394e6   3.41486700259099e6   3.4157826562587996e6   3.4109288955613403e6   3.4054769608477056e6   3.4002241677223095e6   3.3959860095176236e6   3.394065655721061e6   3.392047777108516e6   3.3878385961683253e6   3.381699965681781e6   3.3755019806694384e6   3.3697406062358655e6   3.3639068000867027e6   3.3579955516829123e6   3.3520093605147973e6   3.3453102842773674e6   3.338866508517634e6   3.332645289469593e6   3.326062651869285e6   3.3191744442985365e6   3.31170437641889e6   3.3043694634307195e6   3.2980821685411576e6   3.2917041080709817e6   3.2853275797662656e6   3.2786136867913133e6   3.271838638785914e6   3.2650033029866307e6   3.258109532294597e6   3.2501223137523974e6   3.2410228083807533e6   3.234014890502118e6   3.227737930989685e6   3.2230441955315312e6   3.2211387898329087e6   3.215600040468368e6   3.2085335437967665e6   3.2012559739482272e6   3.1934407723918576e6   3.185689807180833e6   3.1778005022238297e6   3.1697781384150027e6   3.1616507590978835e6   3.1534041001653844e6   3.145002371459337e6   3.1364958662749543e6   3.1278558419628516e6   3.1195281483123335e6   3.1111835857085134e6   3.102776040890134e6   3.0944716511122384e6   3.0864054545513852e6   3.0783200765350186e6   3.0702190057989312e6   3.0619760910553583e6   3.0538459957851856e6   3.044412964481611e6   3.0362076859029396e6   3.027591746644786e6   3.0194143392451815e6   3.011282062884409e6   3.0032091268754397e6   2.995212633463499e6   2.987313415166355e6   2.9795371858184887e6   2.9719161539926906e6   2.9644913351346487e6   2.9573159499205537e6   2.950460567507188e6   2.9440211609492493e6   2.9381322479321156e6   2.932989409323418e6   2.928890302857869e6   2.926862038723478e6   2.9273466469060816e6   2.9372613817003197e6   2.9597599908617255e6   3.0007065854894845e6   3.193695749788189e6
3.436885443523701e6   3.4358564877582514e6   3.427740227837241e6   3.428687391357889e6   3.423984450651165e6   3.4186557906446042e6   3.4133546601398853e6   3.409612239095815e6   3.407840972646157e6   3.405952540124126e6   3.4014781583380555e6   3.3956534075380694e6   3.389467283016313e6   3.3836779071529605e6   3.377957496534158e6   3.3721628676080215e6   3.3662961756843235e6   3.359678939904484e6   3.353420983839005e6   3.34733090645813e6   3.3411187379871206e6   3.334459515068242e6   3.326482985417579e6   3.320056845785191e6   3.3139461238808143e6   3.3075122268505106e6   3.301018740938985e6   3.294467824321205e6   3.287860301842659e6   3.2811975470714853e6   3.2744813132921536e6   3.2673914833030556e6   3.25789568960659e6   3.2509348301538154e6   3.25301510735232e6   3.247312688170242e6   3.2441530850812183e6   3.2372638424450275e6   3.2301448494222863e6   3.222868053695856e6   3.215469284380947e6   3.20797473606494e6   3.200371046096073e6   3.1926647520491816e6   3.1848430754306605e6   3.176933520840626e6   3.168902482576159e6   3.160758156511103e6   3.15251523744446e6   3.144168855311266e6   3.13570001621724e6   3.127153793388517e6   3.118648501168279e6   3.110315121958051e6   3.101950346819274e6   3.094137162687169e6   3.0864628973913975e6   3.078798829989535e6   3.0711081906181104e6   3.0634810349995987e6   3.0554868364183046e6   3.052668983335201e6   3.044525061151818e6   3.037132666824836e6   3.029849035077979e6   3.0226985535404873e6   3.0149447844755654e6   3.0051710781569807e6   2.998725091756637e6   2.9926134697972233e6   2.986922201922238e6   2.9817670261581168e6   2.977308279006187e6   2.973776036970157e6   2.9715153186401865e6   2.9710738358294195e6   2.9733906248796284e6   2.9806215780047528e6   3.0002171952226614e6   3.0331352564167846e6   3.140105087721082e6
3.4547707588155856e6   3.450716555170126e6   3.4453674393114313e6   3.441358175229814e6   3.4368080613079676e6   3.4316400492236596e6   3.4262953809902635e6   3.4230162270742073e6   3.421381312384673e6   3.4196170883322028e6   3.414876796049407e6   3.4093817566587436e6   3.40333150242129e6   3.3973928328899047e6   3.3917812988384794e6   3.3860982630994287e6   3.3803462090749964e6   3.3738228934116815e6   3.3677280830996498e6   3.361763294829635e6   3.355737084584474e6   3.3484530944587835e6   3.341452759518086e6   3.3352627351240716e6   3.329031031602372e6   3.3227427921147346e6   3.31639984611308e6   3.3100033813730087e6   3.303554734754544e6   3.29705603388273e6   3.29050735587524e6   3.2838989397725197e6   3.2757878578598606e6   3.281940074451567e6   3.2776015101137906e6   3.270877740085965e6   3.2634217516122954e6   3.2565077907052347e6   3.2495631681836043e6   3.242572325503512e6   3.2355366547913547e6   3.2284576189016574e6   3.221336762192176e6   3.214180514241284e6   3.206977218773585e6   3.199372929045376e6   3.191671323436735e6   3.1838690507002017e6   3.1759779426138764e6   3.1679955451208223e6   3.159919809083598e6   3.1517643278810093e6   3.1435232998195305e6   3.135171998884939e6   3.126756209805592e6   3.118419790950772e6   3.117275842214457e6   3.1100448559394106e6   3.1028382911700453e6   3.095663374475727e6   3.0885312168333894e6   3.082251123991234e6   3.0749606044095987e6   3.068085245663279e6   3.061070934520236e6   3.0545519535275167e6   3.0480451034297687e6   3.0412467925653374e6   3.0354627077771593e6   3.0300350339355893e6   3.025050135395143e6   3.020623256743234e6   3.0169125542648914e6   3.0112659749212847e6   3.0104550593823493e6   3.0116617249922594e6   3.0158837013533744e6   3.0250072893227716e6   3.043276559687609e6   3.0840398715362484e6   3.1580861485392135e6
3.4669976330617797e6   3.463092426580243e6   3.458672067436618e6   3.4539032360329507e6   3.449378092477863e6   3.4455238448328855e6   3.4391092050207993e6   3.436213782559303e6   3.4347340771630844e6   3.4330884017740698e6   3.4280573660871806e6   3.4228072756406306e6   3.4169470875704912e6   3.4109206184016014e6   3.4053691817564694e6   3.3997928713604244e6   3.3941502503412333e6   3.387749023179161e6   3.3817784644985744e6   3.3759330832916745e6   3.370029478319471e6   3.36236012811675e6   3.3559516410681056e6   3.3499090052272608e6   3.3438121975815976e6   3.3376624935004096e6   3.331461914650604e6   3.3252117039252855e6   3.3194007333873487e6   3.3135943070103964e6   3.307738462296277e6   3.3093383366236473e6   3.30746762694806e6   3.30093513971583e6   3.2943631502700783e6   3.2877529602867463e6   3.280686684103497e6   3.2736373889920204e6   3.2668981071052854e6   3.26012748667114e6   3.253327338583983e6   3.246499536912174e6   3.2396460288029104e6   3.232768845682476e6   3.225870115981119e6   3.2189520796592287e6   3.2120171048602667e6   3.2050677070839163e6   3.1978995892365403e6   3.1904979559748876e6   3.18300540781054e6   3.1754296932044704e6   3.1694860982111883e6   3.1622378147795745e6   3.1549889131420744e6   3.1477474174636863e6   3.1406054529296155e6   3.133732574099432e6   3.1268947720424375e6   3.120099880993013e6   3.113356868581334e6   3.1066760765739875e6   3.100069526440413e6   3.0936391077503026e6   3.0875863239172623e6   3.081489334236828e6   3.0759043577253437e6   3.0708438734726394e6   3.0657041272732597e6   3.060958929801905e6   3.0566997134591984e6   3.05304780949809e6   3.050168725037988e6   3.0482959924594318e6   3.0477734540925096e6   3.049136161492319e6   3.053889142375879e6   3.063854253686258e6   3.0857586809374476e6   3.1161057159416247e6   3.195193687999361e6
3.479060611365641e6   3.475291867090682e6   3.470972911002113e6   3.4663112094978304e6   3.461765761869158e6   3.460007163492842e6   3.4586976710543586e6   3.451406641923529e6   3.4478540469741016e6   3.4461129690228286e6   3.4410362241499214e6   3.435879544305768e6   3.4303426996030905e6   3.4244294574595653e6   3.418739086371761e6   3.4132651548606437e6   3.4077274094712883e6   3.401448052320415e6   3.3955922632478084e6   3.38986103769617e6   3.384074574034763e6   3.3765946820291393e6   3.3702226172915916e6   3.3642836895379056e6   3.358427055187496e6   3.352851639051434e6   3.347641098852242e6   3.3427480589389917e6   3.3374122023996552e6   3.3326324263055925e6   3.332170701583251e6   3.327089150106188e6   3.322878244362655e6   3.3167892321293475e6   3.3103878298646323e6   3.303952793120678e6   3.297390699539862e6   3.2902568538544746e6   3.2837096666849223e6   3.277136268199858e6   3.2705385917984946e6   3.2639186392661156e6   3.257278491669837e6   3.2506203216766454e6   3.2439464075398548e6   3.2372591490501943e6   3.2305610857998896e6   3.223854918179963e6   3.2171435316177025e6   3.2104300246708067e6   3.203646097437204e6   3.1966827487148196e6   3.1897142638726514e6   3.182749411062366e6   3.175796430001942e6   3.1688553041019896e6   3.1619337906843345e6   3.1553485771106356e6   3.1488433370662807e6   3.1423917371620787e6   3.1360034594779955e6   3.1296896600021753e6   3.123463291654386e6   3.1173395179551844e6   3.1113362497139443e6   3.1064044173616134e6   3.1014117956885616e6   3.096295542777914e6   3.092848343021492e6   3.0894622906331583e6   3.085867277430437e6   3.0829270168133844e6   3.0808148228504485e6   3.0797741328281327e6   3.0801616238902947e6   3.082529411273581e6   3.0877984044190007e6   3.0976796889078296e6   3.1159488759217192e6   3.154940525482125e6   3.229819117388015e6
3.491001646558295e6   3.487522662693102e6   3.4831066390631953e6   3.4785458463329934e6   3.473987974627833e6   3.4726044127135957e6   3.4714596916102255e6   3.4695451575874104e6   3.463546094735879e6   3.4588160873922803e6   3.4538276147900308e6   3.4487611394875613e6   3.4435280525950077e6   3.437737367139207e6   3.4319070277162935e6   3.426531467217987e6   3.4210944812282985e6   3.414933129495481e6   3.4091872182679847e6   3.403565429865708e6   3.3969407056114376e6   3.3907312481668848e6   3.384460790565467e6   3.379652205309306e6   3.3751559955793796e6   3.3705757956441357e6   3.3657425864237426e6   3.3601857002270706e6   3.356229804521193e6   3.351927280601424e6   3.3469485642369674e6   3.341746115198028e6   3.337643343846015e6   3.3323229862932684e6   3.326083404513088e6   3.319814389833665e6   3.3135177165098106e6   3.306516215921331e6   3.300150602972071e6   3.293763458996147e6   3.2873568194354204e6   3.2809327921769824e6   3.2744935693214796e6   3.268041440481831e6   3.2615788078720267e6   3.255108203497916e6   3.2486323088165075e6   3.24215397730539e6   3.235676260474213e6   3.229202437964367e6   3.2227333952714843e6   3.216072638315543e6   3.2093652477050675e6   3.2026633134090025e6   3.1987211008293484e6   3.1913398906442253e6   3.1839466757249087e6   3.176542583588643e6   3.170076459565875e6   3.1639408316478035e6   3.1578784502983866e6   3.1519011466614385e6   3.146022644520119e6   3.14025899075995e6   3.1346291125524794e6   3.1291555490838536e6   3.124180663736252e6   3.1194222667168705e6   3.1172256999067357e6   3.113724305155852e6   3.113636384734863e6   3.1113258520745207e6   3.1098890444236025e6   3.1095772782110744e6   3.110757389729975e6   3.1139949338369747e6   3.120229156767522e6   3.1311970226982078e6   3.147241523465109e6   3.1561022527937545e6   3.26248351768786e6
3.502799949394072e6   3.499445590190409e6   3.497402985819974e6   3.4925424345290675e6   3.4861551804294903e6   3.485045882822442e6   3.4840220823160075e6   3.4819001754363235e6   3.4767462486082464e6   3.471333141260275e6   3.4664296481588646e6   3.461449947985339e6   3.456398468427355e6   3.450832026624846e6   3.44505113903231e6   3.439590258082568e6   3.43424992847823e6   3.4282386619862895e6   3.4225618911588476e6   3.416613428962509e6   3.4103740783225503e6   3.404659645796043e6   3.4013529401198253e6   3.3971033379739346e6   3.3924992978851655e6   3.3874243404703825e6   3.3812611894177822e6   3.37595121107032e6   3.3711284835745147e6   3.3662636033134414e6   3.361401017413601e6   3.3562393110949644e6   3.3521122929916163e6   3.3475391166454963e6   3.341452974704837e6   3.335340757658568e6   3.329205324880748e6   3.3226589348750194e6   3.3162252935031443e6   3.310013996904002e6   3.303787563500012e6   3.2975481890733084e6   3.291298157561006e6   3.2850398552267123e6   3.2795614640312376e6   3.274171489714151e6   3.2679119032427086e6   3.2616539221081305e6   3.255400616958888e6   3.2491552867774456e6   3.2430485913998885e6   3.239283648326668e6   3.2334181913964106e6   3.2267096201592907e6   3.2201643051550207e6   3.2134402781550284e6   3.2064066440014825e6   3.1991479599684016e6   3.1918677632362307e6   3.185084022929063e6   3.179017753824463e6   3.17334968869707e6   3.1677902933036573e6   3.1623563539927066e6   3.157067647149001e6   3.151947691259401e6   3.147024748886267e6   3.1423331863239612e6   3.1379153576996843e6   3.1365816158970776e6   3.1353392655360145e6   3.136215204650543e6   3.1364104692649976e6   3.137873590396351e6   3.139751843281686e6   3.143751662305192e6   3.1508272251081076e6   3.162736569058598e6   3.1725208669561334e6   3.1622015011247364e6   3.2934160486164647e6
3.521784056804992e6   3.511193659746361e6   3.509301327370013e6   3.50781381349106e6   3.4983521546170227e6   3.4973546182640125e6   3.4964520659356923e6   3.4940900487280795e6   3.489182852592209e6   3.4837943258021954e6   3.478866524544338e6   3.473970675047457e6   3.4690048167087683e6   3.4637400899318065e6   3.4580780444442183e6   3.452468227606132e6   3.4472211660297746e6   3.441335398590129e6   3.4357418708572523e6   3.429166075413206e6   3.423963873463907e6   3.422524460405018e6   3.418322975879127e6   3.412888170121809e6   3.4073291291561327e6   3.401729539605854e6   3.3952127535928604e6   3.389798545830804e6   3.3850584348349767e6   3.3803380142821795e6   3.3756031820867527e6   3.370855391309396e6   3.3662763376997816e6   3.362480046423852e6   3.3565414778149193e6   3.3505798394043804e6   3.3445981402040217e6   3.3385386399604008e6   3.3319972287332946e6   3.3259532559116404e6   3.3214639281605408e6   3.3181116062508314e6   3.3120774263639958e6   3.3060315093537103e6   3.2999791452297354e6   3.293925686147961e6   3.2878737572108065e6   3.284454098215905e6   3.280387393195149e6   3.2743664498150814e6   3.267726400928497e6   3.260928816702275e6   3.2540880381925306e6   3.2472135062380494e6   3.240314396402958e6   3.233370010733555e6   3.227226135662499e6   3.2210549286299264e6   3.214102981628089e6   3.2071661016932284e6   3.2002419327933714e6   3.194166272512948e6   3.1889021171691203e6   3.183774109517713e6   3.1788014671521224e6   3.1740085527756386e6   3.169424605570288e6   3.165085127524597e6   3.1610338014980284e6   3.15732520962523e6   3.154028795395278e6   3.158047251686423e6   3.156872071782753e6   3.1566840887871324e6   3.167452063654018e6   3.172131947076204e6   3.179954249040754e6   3.1898955578253935e6   3.190238047220756e6   3.1774014688841463e6   3.2860910642004935e6
