0, 165.25173134119902
0.05, 163.15975821606926
0.1, 161.0677850909395
0.15000000000000002, 158.97581196580978
0.2, 156.88383884068003
0.25, 154.79186571555027
0.3, 152.69989259042052
0.35, 150.60791946529076
0.39999999999999997, 148.51594634016104
0.44999999999999996, 146.42397321503128
0.49999999999999994, 144.33200008990153
0.5499999999999999, 142.2400269647718
0.6, 140.14805383964205
0.65, 138.05608071451226
0.7000000000000001, 135.96410758938254
0.7500000000000001, 133.87213446425278
0.8000000000000002, 131.78016133912303
0.8500000000000002, 129.68818821399327
0.9000000000000002, 127.59621508886352
0.9500000000000003, 125.50424196373376
