{3480, 140.8318748154772, 348, 733.330332402056}	{3480, 140.8318748154772, 398, 731.2512781668285}	{3480, 140.8318748154772, 448, 731.2701235287052}	{3480, 140.8318748154772, 498, 728.830280486131}	{3480, 140.8318748154772, 548, 727.4610415003448}	{3480, 140.8318748154772, 598, 726.1253677375448}	{3480, 140.8318748154772, 648, 724.8159975937319}	{3480, 140.8318748154772, 698, 723.3997629183439}	{3480, 140.8318748154772, 748, 722.1122039877771}	{3480, 140.8318748154772, 798, 720.6421259655485}	{3480, 140.8318748154772, 848, 719.3662754358966}	{3480, 140.8318748154772, 898, 717.8354907617045}	{3480, 140.8318748154772, 948, 716.5808580358625}	{3480, 140.8318748154772, 998, 714.9942107324421}	{3480, 140.8318748154772, 1048, 713.762390743746}	{3480, 140.8318748154772, 1098, 712.3525935656594}	{3480, 140.8318748154772, 1148, 710.8422429884342}	{3480, 140.8318748154772, 1198, 709.62305002874}	{3480, 140.8318748154772, 1248, 708.339702135172}	{3480, 140.8318748154772, 1298, 707.0613975422096}	{3480, 140.8318748154772, 1348, 705.6515409458942}	{3480, 140.8318748154772, 1398, 704.3722669880171}	{3480, 140.8318748154772, 1448, 703.0996073997669}	{3480, 140.8318748154772, 1498, 701.8867092888017}	{3480, 140.8318748154772, 1548, 700.7266279168846}	{3480, 140.8318748154772, 1598, 699.5510528017081}	{3480, 140.8318748154772, 1648, 698.3139452659004}	{3480, 140.8318748154772, 1698, 697.0759804802237}	{3480, 140.8318748154772, 1748, 695.861785514976}	{3480, 140.8318748154772, 1798, 694.6564143981041}	{3480, 140.8318748154772, 1848, 693.4992331342507}	{3480, 140.8318748154772, 1898, 692.6307135445645}	{3480, 140.8318748154772, 1948, 691.6489933789236}	{3480, 140.8318748154772, 1998, 690.3838385576839}	{3480, 140.8318748154772, 2048, 689.214134872936}	{3480, 140.8318748154772, 2098, 688.0752646360072}	{3480, 140.8318748154772, 2148, 687.1183460614479}	{3480, 140.8318748154772, 2198, 686.4209533529004}	{3480, 140.8318748154772, 2248, 685.2442443694016}	{3480, 140.8318748154772, 2298, 684.0979773544053}	{3480, 140.8318748154772, 2348, 683.0221514952786}	{3480, 140.8318748154772, 2398, 681.9586308308479}	{3480, 140.8318748154772, 2448, 681.4223697147812}	{3480, 140.8318748154772, 2498, 680.4482535060533}	{3480, 140.8318748154772, 2548, 679.3278183437451}	{3480, 140.8318748154772, 2598, 678.3191108629487}	{3480, 140.8318748154772, 2648, 677.3234721513846}	{3480, 140.8318748154772, 2698, 676.3410380581925}	{3480, 140.8318748154772, 2748, 675.6981896534459}	{3480, 140.8318748154772, 2798, 674.989485562375}	{3480, 140.8318748154772, 2848, 673.9752464822882}	{3480, 140.8318748154772, 2898, 673.0489806539621}	{3480, 140.8318748154772, 2948, 672.136130175983}	{3480, 140.8318748154772, 2998, 671.23671959694}	{3480, 140.8318748154772, 3048, 670.3507555426206}	{3480, 140.8318748154772, 3098, 669.4782269267116}	{3480, 140.8318748154772, 3148, 668.6191051218292}	{3480, 140.8318748154772, 3198, 667.7733441119778}	{3480, 140.8318748154772, 3248, 666.9408805806299}	{3480, 140.8318748154772, 3298, 666.2153308989855}	{3480, 140.8318748154772, 3348, 665.6427545731233}	{3480, 140.8318748154772, 3398, 665.0393583788118}	{3480, 140.8318748154772, 3448, 664.2594610266353}	{3480, 140.8318748154772, 3498, 663.492093676972}	{3480, 140.8318748154772, 3548, 662.7370877787016}	{3480, 140.8318748154772, 3598, 661.9942568497206}	{3480, 140.8318748154772, 3648, 661.2633961485355}	{3480, 140.8318748154772, 3698, 660.5442822719681}	{3480, 140.8318748154772, 3748, 659.8366726685197}	{3480, 140.8318748154772, 3798, 659.1403050688949}	{3480, 140.8318748154772, 3848, 658.4548968278493}	{3480, 140.8318748154772, 3898, 657.7801441728802}	{3480, 140.8318748154772, 3948, 657.1157213551148}	{3480, 140.8318748154772, 3998, 656.4612796979184}	{3480, 140.8318748154772, 4048, 655.8164465386548}	{3480, 140.8318748154772, 4098, 655.1808240670981}	{3480, 140.8318748154772, 4148, 654.5539880052922}	{3480, 140.8318748154772, 4198, 653.9354862771906}	{3480, 140.8318748154772, 4248, 653.3248374178519}	{3480, 140.8318748154772, 4298, 652.7215289652572}
{3490, 139.83837641871492, 348, 729.9895976828393}	{3490, 139.83837641871492, 398, 727.9133745605316}	{3490, 139.83837641871492, 448, 727.9107634613997}	{3490, 139.83837641871492, 498, 725.4932902006176}	{3490, 139.83837641871492, 548, 724.1243968404486}	{3490, 139.83837641871492, 598, 722.7880015897404}	{3490, 139.83837641871492, 648, 721.4774947719984}	{3490, 139.83837641871492, 698, 720.0602844630714}	{3490, 139.83837641871492, 748, 718.7708550746693}	{3490, 139.83837641871492, 798, 717.2994411203995}	{3490, 139.83837641871492, 848, 716.0212594032813}	{3490, 139.83837641871492, 898, 714.4891412145389}	{3490, 139.83837641871492, 948, 713.2318099985278}	{3490, 139.83837641871492, 998, 711.6438267806891}	{3490, 139.83837641871492, 1048, 710.4090008522469}	{3490, 139.83837641871492, 1098, 709.0766127396996}	{3490, 139.83837641871492, 1148, 707.4636357764512}	{3490, 139.83837641871492, 1198, 706.262267517194}	{3490, 139.83837641871492, 1248, 704.9759790574194}	{3490, 139.83837641871492, 1298, 703.6954259215902}	{3490, 139.83837641871492, 1348, 702.3644435003753}	{3490, 139.83837641871492, 1398, 701.0558944734432}	{3490, 139.83837641871492, 1448, 699.7817318776547}	{3490, 139.83837641871492, 1498, 698.5669375374233}	{3490, 139.83837641871492, 1548, 697.3706924219107}	{3490, 139.83837641871492, 1598, 696.1719359493404}	{3490, 139.83837641871492, 1648, 694.9091740302972}	{3490, 139.83837641871492, 1698, 693.683136625109}	{3490, 139.83837641871492, 1748, 692.4655024207375}	{3490, 139.83837641871492, 1798, 691.2566653750164}	{3490, 139.83837641871492, 1848, 690.1357977339107}	{3490, 139.83837641871492, 1898, 689.2443902180798}	{3490, 139.83837641871492, 1948, 688.2625866958}	{3490, 139.83837641871492, 1998, 686.9478684438634}	{3490, 139.83837641871492, 2048, 685.7946036842877}	{3490, 139.83837641871492, 2098, 684.6521049021874}	{3490, 139.83837641871492, 2148, 683.7780516479329}	{3490, 139.83837641871492, 2198, 682.9899056467652}	{3490, 139.83837641871492, 2248, 681.7884996674968}	{3490, 139.83837641871492, 2298, 680.6578091571794}	{3490, 139.83837641871492, 2348, 679.5782714494119}	{3490, 139.83837641871492, 2398, 678.5466976494196}	{3490, 139.83837641871492, 2448, 677.9941505302259}	{3490, 139.83837641871492, 2498, 676.9726003362833}	{3490, 139.83837641871492, 2548, 675.8664319943856}	{3490, 139.83837641871492, 2598, 674.8539715900488}	{3490, 139.83837641871492, 2648, 673.85458511919}	{3490, 139.83837641871492, 2698, 672.8684091741883}	{3490, 139.83837641871492, 2748, 672.2169144600362}	{3490, 139.83837641871492, 2798, 671.5027214679519}	{3490, 139.83837641871492, 2848, 670.4885210235175}	{3490, 139.83837641871492, 2898, 669.5585040405944}	{3490, 139.83837641871492, 2948, 668.6419125501128}	{3490, 139.83837641871492, 2998, 667.7387715412606}	{3490, 139.83837641871492, 3048, 666.8490880464626}	{3490, 139.83837641871492, 3098, 665.9728513594778}	{3490, 139.83837641871492, 3148, 665.1100332139288}	{3490, 139.83837641871492, 3198, 664.2605879434789}	{3490, 139.83837641871492, 3248, 663.424452577791}	{3490, 139.83837641871492, 3298, 662.6894384372146}	{3490, 139.83837641871492, 3348, 662.1123151346821}	{3490, 139.83837641871492, 3398, 661.5087524408377}	{3490, 139.83837641871492, 3448, 660.7252161557351}	{3490, 139.83837641871492, 3498, 659.9542261348299}	{3490, 139.83837641871492, 3548, 659.1956143528968}	{3490, 139.83837641871492, 3598, 658.4491949090759}	{3490, 139.83837641871492, 3648, 657.7147637082528}	{3490, 139.83837641871492, 3698, 656.9920980688178}	{3490, 139.83837641871492, 3748, 656.2809562465666}	{3490, 139.83837641871492, 3798, 655.5810768761303}	{3490, 139.83837641871492, 3848, 654.8921783242483}	{3490, 139.83837641871492, 3898, 654.2139579503589}	{3490, 139.83837641871492, 3948, 653.5460912699302}	{3490, 139.83837641871492, 3998, 652.8882310160315}	{3490, 139.83837641871492, 4048, 652.240006094742}	{3490, 139.83837641871492, 4098, 651.6010204376646}	{3490, 139.83837641871492, 4148, 650.9708516968208}	{3490, 139.83837641871492, 4198, 650.3490499293226}	{3490, 139.83837641871492, 4248, 649.7351360229168}	{3490, 139.83837641871492, 4298, 649.128600104288}
{3500, 138.88142018978843, 348, 726.7699281304153}	{3500, 138.88142018978843, 398, 724.6964254577216}	{3500, 138.88142018978843, 448, 724.6731550509664}	{3500, 138.88142018978843, 498, 722.277195610856}	{3500, 138.88142018978843, 548, 720.9086366746301}	{3500, 138.88142018978843, 598, 719.5772792212593}	{3500, 138.88142018978843, 648, 718.2680879947977}	{3500, 138.88142018978843, 698, 716.8478233725609}	{3500, 138.88142018978843, 748, 715.5539920551623}	{3500, 138.88142018978843, 798, 714.0778831011462}	{3500, 138.88142018978843, 848, 712.7974540531308}	{3500, 138.88142018978843, 898, 711.2640624913033}	{3500, 138.88142018978843, 948, 710.004128490536}	{3500, 138.88142018978843, 998, 708.4457698456029}	{3500, 138.88142018978843, 1048, 707.1686865671497}	{3500, 138.88142018978843, 1098, 705.8841991978064}	{3500, 138.88142018978843, 1148, 704.2173368318208}	{3500, 138.88142018978843, 1198, 703.0233032763554}	{3500, 138.88142018978843, 1248, 701.7341864337959}	{3500, 138.88142018978843, 1298, 700.4507323713641}	{3500, 138.88142018978843, 1348, 699.1722566288848}	{3500, 138.88142018978843, 1398, 697.8427683740349}	{3500, 138.88142018978843, 1448, 696.5666693567613}	{3500, 138.88142018978843, 1498, 695.349532862798}	{3500, 138.88142018978843, 1548, 694.1507836833882}	{3500, 138.88142018978843, 1598, 692.8803436198209}	{3500, 138.88142018978843, 1648, 691.6426463508465}	{3500, 138.88142018978843, 1698, 690.4133284881927}	{3500, 138.88142018978843, 1748, 689.1923849260997}	{3500, 138.88142018978843, 1798, 687.9802127071334}	{3500, 138.88142018978843, 1848, 686.9357218803777}	{3500, 138.88142018978843, 1898, 686.0045610693435}	{3500, 138.88142018978843, 1948, 684.933943104793}	{3500, 138.88142018978843, 1998, 683.6558578147501}	{3500, 138.88142018978843, 2048, 682.4991114492553}	{3500, 138.88142018978843, 2098, 681.3531201714876}	{3500, 138.88142018978843, 2148, 680.5172373735159}	{3500, 138.88142018978843, 2198, 679.7038688173504}	{3500, 138.88142018978843, 2248, 678.4582209389755}	{3500, 138.88142018978843, 2298, 677.3424510820228}	{3500, 138.88142018978843, 2348, 676.2593400488659}	{3500, 138.88142018978843, 2398, 675.2662164886826}	{3500, 138.88142018978843, 2448, 674.688145310588}	{3500, 138.88142018978843, 2498, 673.6233176539432}	{3500, 138.88142018978843, 2548, 672.5306454352808}	{3500, 138.88142018978843, 2598, 671.5145715950475}	{3500, 138.88142018978843, 2648, 670.5115765641225}	{3500, 138.88142018978843, 2698, 669.5217976551596}	{3500, 138.88142018978843, 2748, 668.8982232167189}	{3500, 138.88142018978843, 2798, 668.1351907782362}	{3500, 138.88142018978843, 2848, 667.1283349446028}	{3500, 138.88142018978843, 2898, 666.1947056857803}	{3500, 138.88142018978843, 2948, 665.2745116158012}	{3500, 138.88142018978843, 2998, 664.3677781531417}	{3500, 138.88142018978843, 3048, 663.4745127268012}	{3500, 138.88142018978843, 3098, 662.5947050014468}	{3500, 138.88142018978843, 3148, 661.7283270632179}	{3500, 138.88142018978843, 3198, 660.8753335872331}	{3500, 138.88142018978843, 3248, 660.0356619411227}	{3500, 138.88142018978843, 3298, 659.2822407616263}	{3500, 138.88142018978843, 3348, 658.6875279989401}	{3500, 138.88142018978843, 3398, 658.1063064824743}	{3500, 138.88142018978843, 3448, 657.3192654205156}	{3500, 138.88142018978843, 3498, 656.544786258728}	{3500, 138.88142018978843, 3548, 655.7827014815024}	{3500, 138.88142018978843, 3598, 655.0328257505976}	{3500, 138.88142018978843, 3648, 654.2949555958994}	{3500, 138.88142018978843, 3698, 653.5688690328304}	{3500, 138.88142018978843, 3748, 652.8543250963746}	{3500, 138.88142018978843, 3798, 652.1510632930147}	{3500, 138.88142018978843, 3848, 651.458802964911}	{3500, 138.88142018978843, 3898, 650.7772425619893}	{3500, 138.88142018978843, 3948, 650.1060588171707}	{3500, 138.88142018978843, 3998, 649.444905820456}	{3500, 138.88142018978843, 4048, 648.7934139873717}	{3500, 138.88142018978843, 4098, 648.1511889250789}	{3500, 138.88142018978843, 4148, 647.5178101417146}	{3500, 138.88142018978843, 4198, 646.892829745457}	{3500, 138.88142018978843, 4248, 646.2757708858671}	{3500, 138.88142018978843, 4298, 645.6661261778997}
{3510, 137.96708095635, 348, 723.6919686249023}	{3510, 137.96708095635, 398, 721.621059272779}	{3510, 137.96708095635, 448, 721.5780571639594}	{3510, 137.96708095635, 498, 719.2026229518924}	{3510, 137.96708095635, 548, 717.8343849414198}	{3510, 137.96708095635, 598, 716.5024057095038}	{3510, 137.96708095635, 648, 715.1921867574579}	{3510, 137.96708095635, 698, 713.7710458898368}	{3510, 137.96708095635, 748, 712.4754560798776}	{3510, 137.96708095635, 798, 711.1220174662978}	{3510, 137.96708095635, 848, 709.6982092530961}	{3510, 137.96708095635, 898, 708.2054200666345}	{3510, 137.96708095635, 948, 706.9132401722885}	{3510, 137.96708095635, 998, 705.424008276577}	{3510, 137.96708095635, 1048, 704.0619630731035}	{3510, 137.96708095635, 1098, 702.7920962787982}	{3510, 137.96708095635, 1148, 701.1438385287133}	{3510, 137.96708095635, 1198, 699.9201556978518}	{3510, 137.96708095635, 1248, 698.635107455548}	{3510, 137.96708095635, 1298, 697.3488853418564}	{3510, 137.96708095635, 1348, 696.0683813728795}	{3510, 137.96708095635, 1398, 694.7929537239502}	{3510, 137.96708095635, 1448, 693.4945001097807}	{3510, 137.96708095635, 1498, 692.2751620184514}	{3510, 137.96708095635, 1548, 691.0086877091312}	{3510, 137.96708095635, 1598, 689.76035913233}	{3510, 137.96708095635, 1648, 688.519962029855}	{3510, 137.96708095635, 1698, 687.2875129989475}	{3510, 137.96708095635, 1748, 686.0634105606697}	{3510, 137.96708095635, 1798, 684.8480547005008}	{3510, 137.96708095635, 1848, 683.8798940220405}	{3510, 137.96708095635, 1898, 682.9090517521392}	{3510, 137.96708095635, 1948, 681.7520670560416}	{3510, 137.96708095635, 1998, 680.5088459662666}	{3510, 137.96708095635, 2048, 679.3487755259969}	{3510, 137.96708095635, 2098, 678.1994496563618}	{3510, 137.96708095635, 2148, 677.4014229875993}	{3510, 137.96708095635, 2198, 676.5707433402102}	{3510, 137.96708095635, 2248, 675.2717173998617}	{3510, 137.96708095635, 2298, 674.173145114764}	{3510, 137.96708095635, 2348, 673.0866217143272}	{3510, 137.96708095635, 2398, 672.1314132833668}	{3510, 137.96708095635, 2448, 671.5286915207504}	{3510, 137.96708095635, 2498, 670.4217006270004}	{3510, 137.96708095635, 2548, 669.3418291801938}	{3510, 137.96708095635, 2598, 668.3223041432575}	{3510, 137.96708095635, 2648, 667.315862483197}	{3510, 137.96708095635, 2698, 666.3226422049047}	{3510, 137.96708095635, 2748, 665.6906057987449}	{3510, 137.96708095635, 2798, 664.9234359813343}	{3510, 137.96708095635, 2848, 663.9162126613826}	{3510, 137.96708095635, 2898, 662.979132810955}	{3510, 137.96708095635, 2948, 662.0554973466667}	{3510, 137.96708095635, 2998, 661.1453321016797}	{3510, 137.96708095635, 3048, 660.2486448884345}	{3510, 137.96708095635, 3098, 659.3654257304693}	{3510, 137.96708095635, 3148, 658.4956470551365}	{3510, 137.96708095635, 3198, 657.6392638681139}	{3510, 137.96708095635, 3248, 656.7962138641462}	{3510, 137.96708095635, 3298, 656.0260437766124}	{3510, 137.96708095635, 3348, 655.4122022672533}	{3510, 137.96708095635, 3398, 654.8538121938894}	{3510, 137.96708095635, 3448, 654.0634227011274}	{3510, 137.96708095635, 3498, 653.2856100226359}	{3510, 137.96708095635, 3548, 652.5202071325734}	{3510, 137.96708095635, 3598, 651.7670292328302}	{3510, 137.96708095635, 3648, 651.0258734526767}	{3510, 137.96708095635, 3698, 650.2965184754128}	{3510, 137.96708095635, 3748, 649.5787240820191}	{3510, 137.96708095635, 3798, 648.8722306130576}	{3510, 137.96708095635, 3848, 648.1767583433742}	{3510, 137.96708095635, 3898, 647.4920067649648}	{3510, 137.96708095635, 3948, 646.8176537736995}	{3510, 137.96708095635, 3998, 646.1533547552351}	{3510, 137.96708095635, 4048, 645.498741565926}	{3510, 137.96708095635, 4098, 644.853421411887}	{3510, 137.96708095635, 4148, 644.2169755720817}	{3510, 137.96708095635, 4198, 643.5889581111218}	{3510, 137.96708095635, 4248, 642.9688943356746}	{3510, 137.96708095635, 4298, 642.3562792334424}
{3520, 137.10143354605194, 348, 720.7764014301174}	{3520, 137.10143354605194, 398, 718.7079419211905}	{3520, 137.10143354605194, 448, 718.6462659409444}	{3520, 137.10143354605194, 498, 716.2902363759902}	{3520, 137.10143354605194, 548, 714.9223034655989}	{3520, 137.10143354605194, 598, 713.5897372590066}	{3520, 137.10143354605194, 648, 712.2785473637462}	{3520, 137.10143354605194, 698, 710.8565823308512}	{3520, 137.10143354605194, 748, 709.5600840784828}	{3520, 137.10143354605194, 798, 708.2713664461089}	{3520, 137.10143354605194, 848, 706.7702630050417}	{3520, 137.10143354605194, 898, 705.3516963983191}	{3520, 137.10143354605194, 948, 703.976551649225}	{3520, 137.10143354605194, 998, 702.5652699490762}	{3520, 137.10143354605194, 1048, 701.1190916122241}	{3520, 137.10143354605194, 1098, 699.8631455347169}	{3520, 137.10143354605194, 1148, 698.2748878531877}	{3520, 137.10143354605194, 1198, 696.9668902802986}	{3520, 137.10143354605194, 1248, 695.699562252772}	{3520, 137.10143354605194, 1298, 694.4107228203256}	{3520, 137.10143354605194, 1348, 693.127542104351}	{3520, 137.10143354605194, 1398, 691.8502239114028}	{3520, 137.10143354605194, 1448, 690.5790298618766}	{3520, 137.10143354605194, 1498, 689.3142667080162}	{3520, 137.10143354605194, 1548, 688.0562756418994}	{3520, 137.10143354605194, 1598, 686.8054232653633}	{3520, 137.10143354605194, 1648, 685.562093950166}	{3520, 137.10143354605194, 1698, 684.3266833793325}	{3520, 137.10143354605194, 1748, 683.0995930829446}	{3520, 137.10143354605194, 1798, 681.8812258286423}	{3520, 137.10143354605194, 1848, 680.9488088263372}	{3520, 137.10143354605194, 1898, 679.956136803402}	{3520, 137.10143354605194, 1948, 678.755624775102}	{3520, 137.10143354605194, 1998, 677.527964422412}	{3520, 137.10143354605194, 2048, 676.3647491597869}	{3520, 137.10143354605194, 2098, 675.2122684089002}	{3520, 137.10143354605194, 2148, 674.4518649179693}	{3520, 137.10143354605194, 2198, 673.5533735611895}	{3520, 137.10143354605194, 2248, 672.2729680077998}	{3520, 137.10143354605194, 2298, 671.1711689063657}	{3520, 137.10143354605194, 2348, 670.0814164962592}	{3520, 137.10143354605194, 2398, 669.1218432978716}	{3520, 137.10143354605194, 2448, 668.5398095309254}	{3520, 137.10143354605194, 2498, 667.3938436105076}	{3520, 137.10143354605194, 2548, 666.3213892450888}	{3520, 137.10143354605194, 2598, 665.298597978142}	{3520, 137.10143354605194, 2648, 664.2888943295932}	{3520, 137.10143354605194, 2698, 663.2924169633667}	{3520, 137.10143354605194, 2748, 662.652379576298}	{3520, 137.10143354605194, 2798, 661.8812921497026}	{3520, 137.10143354605194, 2848, 660.8737139691486}	{3520, 137.10143354605194, 2898, 659.9333680043319}	{3520, 137.10143354605194, 2948, 659.0064750719494}	{3520, 137.10143354605194, 2998, 658.0930614018969}	{3520, 137.10143354605194, 3048, 657.1931351737196}	{3520, 137.10143354605194, 3098, 656.3066867547852}	{3520, 137.10143354605194, 3148, 655.4336888995151}	{3520, 137.10143354605194, 3198, 654.5740969304288}	{3520, 137.10143354605194, 3248, 653.7278488557863}	{3520, 137.10143354605194, 3298, 652.950474882047}	{3520, 137.10143354605194, 3348, 652.3310318001453}	{3520, 137.10143354605194, 3398, 651.7730965735127}	{3520, 137.10143354605194, 3448, 650.9795371858484}	{3520, 137.10143354605194, 3498, 650.1985687090759}	{3520, 137.10143354605194, 3548, 649.4300245836737}	{3520, 137.10143354605194, 3598, 648.6737205252168}	{3520, 137.10143354605194, 3648, 647.9294542324958}	{3520, 137.10143354605194, 3698, 647.1970050228414}	{3520, 137.10143354605194, 3748, 646.4761333848758}	{3520, 137.10143354605194, 3798, 645.766580449859}	{3520, 137.10143354605194, 3848, 645.0680673762259}	{3520, 137.10143354605194, 3898, 644.3802946427992}	{3520, 137.10143354605194, 3948, 643.702941246175}	{3520, 137.10143354605194, 3998, 643.0356637979601}	{3520, 137.10143354605194, 4048, 642.3780955173658}	{3520, 137.10143354605194, 4098, 641.729845122539}	{3520, 137.10143354605194, 4148, 641.0904955666176}	{3520, 137.10143354605194, 4198, 640.4596027635416}	{3520, 137.10143354605194, 4248, 639.836694058617}	{3520, 137.10143354605194, 4298, 639.2212666816938}
{3530, 136.29055278654656, 348, 718.0439412038279}	{3530, 136.29055278654656, 398, 715.9777718103187}	{3530, 136.29055278654656, 448, 715.8986098051142}	{3530, 136.29055278654656, 498, 713.5607328627723}	{3530, 136.29055278654656, 548, 712.193086872676}	{3530, 136.29055278654656, 598, 710.8599723289353}	{3530, 136.29055278654656, 648, 709.5478747356301}	{3530, 136.29055278654656, 698, 708.1251424667417}	{3530, 136.29055278654656, 748, 706.8270878190574}	{3530, 136.29055278654656, 798, 705.5366454746985}	{3530, 136.29055278654656, 848, 704.0344975940953}	{3530, 136.29055278654656, 898, 702.6948952749897}	{3530, 136.29055278654656, 948, 701.2214945416085}	{3530, 136.29055278654656, 998, 699.8903270163519}	{3530, 136.29055278654656, 1048, 698.3608043136551}	{3530, 136.29055278654656, 1098, 697.1181545687425}	{3530, 136.29055278654656, 1148, 695.5902198633805}	{3530, 136.29055278654656, 1198, 694.1987543871398}	{3530, 136.29055278654656, 1248, 692.9484029576015}	{3530, 136.29055278654656, 1298, 691.65711473191}	{3530, 136.29055278654656, 1348, 690.3714295346756}	{3530, 136.29055278654656, 1398, 689.0915564009845}	{3530, 136.29055278654656, 1448, 687.8177616828227}	{3530, 136.29055278654656, 1498, 686.5503564343919}	{3530, 136.29055278654656, 1548, 685.2896857753526}	{3530, 136.29055278654656, 1598, 684.0361199063941}	{3530, 136.29055278654656, 1648, 682.7900465070741}	{3530, 136.29055278654656, 1698, 681.5518643084847}	{3530, 136.29055278654656, 1748, 680.3219776551157}	{3530, 136.29055278654656, 1798, 679.1758921792679}	{3530, 136.29055278654656, 1848, 678.2091090463502}	{3530, 136.29055278654656, 1898, 677.1716942273123}	{3530, 136.29055278654656, 1948, 675.9469141440617}	{3530, 136.29055278654656, 1998, 674.73437586552}	{3530, 136.29055278654656, 2048, 673.5682167124738}	{3530, 136.29055278654656, 2098, 672.4127825581509}	{3530, 136.29055278654656, 2148, 671.7334582671797}	{3530, 136.29055278654656, 2198, 670.7065769564861}	{3530, 136.29055278654656, 2248, 669.4626512803497}	{3530, 136.29055278654656, 2298, 668.3578310392293}	{3530, 136.29055278654656, 2348, 667.2650553474233}	{3530, 136.29055278654656, 2398, 666.3428329678018}	{3530, 136.29055278654656, 2448, 665.7094372005645}	{3530, 136.29055278654656, 2498, 664.5608917147221}	{3530, 136.29055278654656, 2548, 663.4907624432751}	{3530, 136.29055278654656, 2598, 662.4649126211865}	{3530, 136.29055278654656, 2648, 661.4521543169838}	{3530, 136.29055278654656, 2698, 660.4526268151692}	{3530, 136.29055278654656, 2748, 659.8051036791985}	{3530, 136.29055278654656, 2798, 659.0303460139135}	{3530, 136.29055278654656, 2848, 658.0224293628556}	{3530, 136.29055278654656, 2898, 657.0790245443266}	{3530, 136.29055278654656, 2948, 656.1490808029923}	{3530, 136.29055278654656, 2998, 655.2326247440558}	{3530, 136.29055278654656, 3048, 654.3296648945732}	{3530, 136.29055278654656, 3098, 653.4401919476178}	{3530, 136.29055278654656, 3148, 652.5641789675166}	{3530, 136.29055278654656, 3198, 651.7015815771067}	{3530, 136.29055278654656, 3248, 650.8523380817112}	{3530, 136.29055278654656, 3298, 650.0607928670291}	{3530, 136.29055278654656, 3348, 649.4204605406646}	{3530, 136.29055278654656, 3398, 648.8860172744818}	{3530, 136.29055278654656, 3448, 648.0894887191185}	{3530, 136.29055278654656, 3498, 647.3055642587442}	{3530, 136.29055278654656, 3548, 646.5340777729623}	{3530, 136.29055278654656, 3598, 645.7748454606401}	{3530, 136.29055278654656, 3648, 645.0276655558778}	{3530, 136.29055278654656, 3698, 644.2923179714774}	{3530, 136.29055278654656, 3748, 643.5685638601655}	{3530, 136.29055278654656, 3798, 642.8561450948027}	{3530, 136.29055278654656, 3848, 642.154783662085}	{3530, 136.29055278654656, 3898, 641.464180965407}	{3530, 136.29055278654656, 3948, 640.784017032277}	{3530, 136.29055278654656, 3998, 640.113949622048}	{3530, 136.29055278654656, 4048, 639.4536132295037}	{3530, 136.29055278654656, 4098, 638.8026179876184}	{3530, 136.29055278654656, 4148, 638.160548415739}	{3530, 136.29055278654656, 4198, 637.5269621575412}	{3530, 136.29055278654656, 4248, 636.9013884648668}	{3530, 136.29055278654656, 4298, 636.2833266641389}
