3490 139.83837641871492 1198 5.689147878381087*^6 720.6586443549024 
3490 139.83837641871492 1248 5.687370705335518*^6 720.3682669081688 
3490 139.83837641871492 1298 5.685559630301123*^6 720.1172630945496 
3490 139.83837641871492 1348 5.683766547787305*^6 719.881442184093 
3490 139.83837641871492 1398 5.6819492138457075*^6 719.6874798545016 
3490 139.83837641871492 1448 5.680084816746772*^6 719.5496846935825 
3490 139.83837641871492 1498 5.678146851036133*^6 719.482671937498 
3490 139.83837641871492 1548 5.676160012988202*^6 719.4752319630865 
3490 139.83837641871492 1598 5.674150859676369*^6 719.5165207593295 
3490 139.83837641871492 1648 5.672177072705662*^6 719.5836858070154 
3490 139.83837641871492 1698 5.6701855339646395*^6 719.7042695318376 
3490 139.83837641871492 1748 5.668176687089624*^6 719.8807416991935 
3490 139.83837641871492 1798 5.666150755121328*^6 720.1157455500694 
3490 139.83837641871492 1848 5.664053854352639*^6 720.4312875874193 
3490 139.83837641871492 1898 5.661777274420792*^6 720.8618316384627 
3490 139.83837641871492 1948 5.659486407829906*^6 721.3455543555981 
3490 139.83837641871492 1998 5.657399014198001*^6 721.8252862355009 
3490 139.83837641871492 2048 5.655295059799645*^6 722.3771456630928 
3490 139.83837641871492 2098 5.653173896314183*^6 723.0049022608739 
3490 139.83837641871492 2148 5.65089118234809*^6 723.7293775746193 
3490 139.83837641871492 2198 5.648503770134617*^6 724.5235963384873 
3490 139.83837641871492 2248 5.646292882193219*^6 725.3727900281019 
3490 139.83837641871492 2298 5.644114056467347*^6 726.3093674269671 
3490 139.83837641871492 2348 5.641915530984692*^6 727.3411789558468 
3490 139.83837641871492 2398 5.639680412946417*^6 728.4674372206088 
3490 139.83837641871492 2448 5.637228347753857*^6 729.582439240083 
3490 139.83837641871492 2498 5.634898162961846*^6 730.8270752215266 
3490 139.83837641871492 2548 5.632638439385185*^6 732.2379623954723 
3490 139.83837641871492 2598 5.630355568114315*^6 733.7703055040648 
3490 139.83837641871492 2648 5.628048500730925*^6 735.4318046893216 
3490 139.83837641871492 2698 5.625716199974829*^6 737.2308665722152 
3490 139.83837641871492 2748 5.623290483531093*^6 738.8865591979915 
3490 139.83837641871492 2798 5.620869321694749*^6 740.5907986242387 
3490 139.83837641871492 2848 5.6184927673189*^6 742.7547661640746 
3490 139.83837641871492 2898 5.616088613355725*^6 745.087901329478 
3490 139.83837641871492 2948 5.61365593337942*^6 747.6024755347787 
3490 139.83837641871492 298 
3490 139.83837641871492 2998 5.611193837872864*^6 750.3120532629305 
3490 139.83837641871492 3048 5.608701477540281*^6 753.2316704209611 
3490 139.83837641871492 3098 5.606178046441118*^6 756.3780426085096 
3490 139.83837641871492 3148 5.603622784976739*^6 759.7698093247698 
3490 139.83837641871492 3198 5.6010349827378*^6 763.4278215719401 
3490 139.83837641871492 3248 5.598413981256238*^6 767.3754821370484 
3490 139.83837641871492 3298 5.595942721280513*^6 770.3742534047482 
3490 139.83837641871492 3348 5.593464702618062*^6 773.63458049013 
3490 139.83837641871492 3398 5.590794947128382*^6 778.3052651030796 
3490 139.83837641871492 3448 5.588091400503306*^6 783.3551247885121 
3490 139.83837641871492 348 
3490 139.83837641871492 3498 5.585353696785609*^6 788.8223139682761 
3490 139.83837641871492 3548 5.582581538039276*^6 794.7504560845445 
3490 139.83837641871492 3598 5.579774696984603*^6 801.1896590097066 
3490 139.83837641871492 3648 5.576933019709896*^6 808.1977648218189 
3490 139.83837641871492 3698 5.574056428485238*^6 815.8418996160786 
3490 139.83837641871492 3748 5.571144924709397*^6 824.2004109284135 
3490 139.83837641871492 3798 5.568198592018738*^6 833.3653108335263 
3490 139.83837641871492 3848 5.565217599590079*^6 843.4453857481494 
3490 139.83837641871492 3898 5.562202205672219*^6 854.5701953713153 
3490 139.83837641871492 3948 5.559152761384088*^6 866.8952722539877 
3490 139.83837641871492 398 
3490 139.83837641871492 3998 5.556069714821179*^6 880.6089647852624 
3490 139.83837641871492 4048 5.55295361551646*^6 895.9415634063523 
3490 139.83837641871492 4098 5.549805119302861*^6 913.1776513388002 
3490 139.83837641871492 4148 5.5466249936596835*^6 932.6730924099995 
3490 139.83837641871492 4198 5.54341412354662*^6 954.878823163804 
3490 139.83837641871492 4248 5.5401735178780025*^6 980.374856956246 
3490 139.83837641871492 4298 5.536904316661635*^6 1009.9200090473133 
3490 139.83837641871492 448 5.705827350038219*^6 729.4705848990415 
3490 139.83837641871492 498 5.706086181036219*^6 728.9247221141607 
3490 139.83837641871492 548 5.705725718648152*^6 728.1437917045129 
3490 139.83837641871492 598 5.705103026809014*^6 727.4177902586433 
3490 139.83837641871492 648 5.704270748437691*^6 726.7449300911574 
3490 139.83837641871492 698 5.703305252570897*^6 726.0247787256865 
3490 139.83837641871492 748 5.7021872158346*^6 725.4293158494236 
3490 139.83837641871492 798 5.701023509505313*^6 724.7270605539154 
3490 139.83837641871492 848 5.699656087008761*^6 724.1780725781239 
3490 139.83837641871492 898 5.698389330082913*^6 723.5054368418246 
3490 139.83837641871492 948 5.696876015785866*^6 723.015382780384 
3490 139.83837641871492 998 5.69555291436131*^6 722.3785251288281 
3500 138.88142018978843 1048 5.686219833689401*^6 718.6165176754888 
3500 138.88142018978843 1098 5.6845342924586125*^6 718.2106791999071 
3500 138.88142018978843 1148 5.68314341978185*^6 717.6330926071922 
3500 138.88142018978843 1198 5.6813921601058915*^6 717.2921708289248 
3500 138.88142018978843 1248 5.679602624319786*^6 716.9890890761742 
3500 138.88142018978843 1298 5.677779256643666*^6 716.724845508218 
3500 138.88142018978843 1348 5.675926468271408*^6 716.5002551062292 
3500 138.88142018978843 1398 5.674094770909351*^6 716.2921980309544 
3500 138.88142018978843 1448 5.672216506480495*^6 716.1395038945426 
3500 138.88142018978843 1498 5.670265446602259*^6 716.0567493178551 
3500 138.88142018978843 1548 5.668266078043472*^6 716.0327157667482 
3500 138.88142018978843 1598 5.666298062553595*^6 716.0321859412455 
3500 138.88142018978843 1648 5.664312426354538*^6 716.0816837293842 
3500 138.88142018978843 1698 5.662309106088373*^6 716.1838328604903 
3500 138.88142018978843 1748 5.660288548293165*^6 716.341058240309 
3500 138.88142018978843 1798 5.658250979276315*^6 716.555953736989 
3500 138.88142018978843 1848 5.656089009891943*^6 716.8701495954789 
3500 138.88142018978843 1898 5.653803919539662*^6 717.2776881573102 
3500 138.88142018978843 1948 5.651557852742168*^6 717.721095947355 
3500 138.88142018978843 1998 5.649459257108196*^6 718.1769922011197 
3500 138.88142018978843 2048 5.6473441898122*^6 718.7038659958662 
3500 138.88142018978843 2098 5.64521200684957*^6 719.3054042313545 
3500 138.88142018978843 2148 5.642896348855248*^6 720.0063405254247 
3500 138.88142018978843 2198 5.640502398377123*^6 720.7720381826114 
3500 138.88142018978843 2248 5.638304736637104*^6 721.5902611044709 
3500 138.88142018978843 2298 5.636115385336237*^6 722.495329747535 
3500 138.88142018978843 2348 5.63390644500205*^6 723.4939209122962 
3500 138.88142018978843 2398 5.631642642656727*^6 724.5782240135823 
3500 138.88142018978843 2448 5.629186058458883*^6 725.6584137155635 
3500 138.88142018978843 2498 5.626865084206961*^6 726.8763517882844 
3500 138.88142018978843 2548 5.624595486971899*^6 728.246745051423 
3500 138.88142018978843 2598 5.622302867973779*^6 729.7361485065491 
3500 138.88142018978843 2648 5.619986182062284*^6 731.3520404322403 
3500 138.88142018978843 2698 5.617644395050973*^6 733.1025792813552 
3500 138.88142018978843 2748 5.615205349554539*^6 734.6818992475902 
3500 138.88142018978843 2798 5.612785807765051*^6 736.3723790911316 
3500 138.88142018978843 2848 5.610400220724578*^6 738.4795265139769 
3500 138.88142018978843 2898 5.60798717357949*^6 740.7518836611489 
3500 138.88142018978843 2948 5.60554574198204*^6 743.201314918332 
3500 138.88142018978843 298 
3500 138.88142018978843 2998 5.603075038275997*^6 745.8409235395405 
3500 138.88142018978843 3048 5.600574214808871*^6 748.6852211244237 
3500 138.88142018978843 3098 5.598042467065875*^6 751.7503252583836 
3500 138.88142018978843 3148 5.595479036657192*^6 755.0541909348764 
3500 138.88142018978843 3198 5.592883214166259*^6 758.616882702757 
3500 138.88142018978843 3248 5.5902543419029955*^6 762.4608961625436 
3500 138.88142018978843 3298 5.587759868697967*^6 765.5033487059458 
3500 138.88142018978843 3348 5.585296911940411*^6 768.5483351799169 
3500 138.88142018978843 3398 5.582619745579002*^6 773.0926193908243 
3500 138.88142018978843 3448 5.579908935813564*^6 778.0038709185283 
3500 138.88142018978843 348 
3500 138.88142018978843 3498 5.577164116428174*^6 783.3185540924048 
3500 138.88142018978843 3548 5.574384989021671*^6 789.0782983459623 
3500 138.88142018978843 3598 5.571571325644484*^6 795.3308455039263 
3500 138.88142018978843 3648 5.568722971511917*^6 802.1312129053547 
3500 138.88142018978843 3698 5.565839847819281*^6 809.5431320366038 
3500 138.88142018978843 3748 5.562921954689909*^6 817.6408419773294 
3500 138.88142018978843 3798 5.559969374284828*^6 826.5113441702113 
3500 138.88142018978843 3848 5.556982274106031*^6 836.2572632038758 
3500 138.88142018978843 3898 5.55396091052798*^6 847.0005125963341 
3500 138.88142018978843 3948 5.550905632595208*^6 858.8870429180336 
3500 138.88142018978843 398 
3500 138.88142018978843 3998 5.547816886127715*^6 872.0930644528642 
3500 138.88142018978843 4048 5.544695218180168*^6 886.8333078976298 
3500 138.88142018978843 4098 5.54154128190202*^6 903.372146949669 
3500 138.88142018978843 4148 5.538355841880728*^6 922.0388106043296 
3500 138.88142018978843 4198 5.535139779971826*^6 943.2485544538995 
3500 138.88142018978843 4248 5.531894101768161*^6 967.5327050622809 
3500 138.88142018978843 4298 5.528619943732725*^6 995.5822429091136 
3500 138.88142018978843 448 5.698276798858329*^6 726.2286257240157 
3500 138.88142018978843 498 5.698521343088115*^6 725.682781961075 
3500 138.88142018978843 548 5.698146639145752*^6 724.8964784623331 
3500 138.88142018978843 598 5.697525112198578*^6 724.1715313222044 
3500 138.88142018978843 648 5.696681559379995*^6 723.493221722272 
3500 138.88142018978843 698 5.695705322395906*^6 722.7647481523909 
3500 138.88142018978843 748 5.694554145498866*^6 722.1540933668817 
3500 138.88142018978843 798 5.693375967006174*^6 721.4435359562372 
3500 138.88142018978843 848 5.691995889679151*^6 720.8857032008849 
3500 138.88142018978843 898 5.690714351067509*^6 720.2040431670711 
3500 138.88142018978843 948 5.689188487697969*^6 719.7042141980976 
3500 138.88142018978843 998 5.687822872314134*^6 719.0765512142718 
3510 137.96708095635 1048 5.678824813117867*^6 715.4317170367071 
3510 137.96708095635 1098 5.677127300505202*^6 715.0152230120118 
3510 137.96708095635 1148 5.675703108347846*^6 714.4379814065827 
3510 137.96708095635 1198 5.673958088309461*^6 714.074345683996 
3510 137.96708095635 1248 5.672156629410292*^6 713.7591715548581 
3510 137.96708095635 1298 5.670321404960704*^6 713.4823276557956 
3510 137.96708095635 1348 5.6684561417196775*^6 713.2449732882263 
3510 137.96708095635 1398 5.666564644866809*^6 713.0480680362676 
3510 137.96708095635 1448 5.664672983935867*^6 712.8812122975617 
3510 137.96708095635 1498 5.662709275981879*^6 712.783495946082 
3510 137.96708095635 1548 5.660749086264769*^6 712.7192365014316 
3510 137.96708095635 1598 5.6587703328368515*^6 712.7022400956182 
3510 137.96708095635 1648 5.656773260563119*^6 712.7349438256273 
3510 137.96708095635 1698 5.654758568709797*^6 712.8195731167194 
3510 137.96708095635 1748 5.652726706644179*^6 712.9585107391945 
3510 137.96708095635 1798 5.650677903851423*^6 713.1543041970883 
3510 137.96708095635 1848 5.648452394195171*^6 713.4684097337315 
3510 137.96708095635 1898 5.646159108756002*^6 713.8540743717015 
3510 137.96708095635 1948 5.643956947831869*^6 714.2580323016996 
3510 137.96708095635 1998 5.641847534352271*^6 714.6913074713548 
3510 137.96708095635 2048 5.639721734517999*^6 715.194475492182 
3510 137.96708095635 2098 5.637578908501769*^6 715.771145746172 
3510 137.96708095635 2148 5.635231234998743*^6 716.4502299301159 
3510 137.96708095635 2198 5.632827219352547*^6 717.1891209630536 
3510 137.96708095635 2248 5.630646223452663*^6 717.9772758995779 
3510 137.96708095635 2298 5.628446702373149*^6 718.8524953334656 
3510 137.96708095635 2348 5.626227698514123*^6 719.8196273153817 
3510 137.96708095635 2398 5.62393622642162*^6 720.8644949249978 
3510 137.96708095635 2448 5.621475288678122*^6 721.9116808449451 
3510 137.96708095635 2498 5.619163091929781*^6 723.104121766509 
3510 137.96708095635 2548 5.616883950452303*^6 724.4362250659394 
3510 137.96708095635 2598 5.614581908202727*^6 725.8850441174361 
3510 137.96708095635 2648 5.612255923192454*^6 727.4578505804025 
3510 137.96708095635 2698 5.609904964209476*^6 729.1625719635975 
3510 137.96708095635 2748 5.607460401683274*^6 730.7006724865705 
3510 137.96708095635 2798 5.605034987341566*^6 732.3472809081873 
3510 137.96708095635 2848 5.602640663993987*^6 734.4008512657257 
3510 137.96708095635 2898 5.600219014681215*^6 736.6159325231849 
3510 137.96708095635 2948 5.597769117070161*^6 739.0040118254642 
3510 137.96708095635 298 
3510 137.96708095635 2998 5.595290085309992*^6 741.5777653709811 
3510 137.96708095635 3048 5.592781073343898*^6 744.3512198006988 
3510 137.96708095635 3098 5.590241278043203*^6 747.3399401697035 
3510 137.96708095635 3148 5.587669942195114*^6 750.5612497575305 
3510 137.96708095635 3198 5.5850663573519355*^6 754.034488200158 
3510 137.96708095635 3248 5.582429866585468*^6 757.7813159813624 
3510 137.96708095635 3298 5.579911506863624*^6 760.8670194881117 
3510 137.96708095635 3348 5.577464464655479*^6 763.7078951501521 
3510 137.96708095635 3398 5.574780122157805*^6 768.1339278919554 
3510 137.96708095635 3448 5.572062278492955*^6 772.9156393713224 
3510 137.96708095635 348 
3510 137.96708095635 3498 5.56931056720796*^6 778.0879487520858 
3510 137.96708095635 3548 5.566524689465675*^6 783.6906657100197 
3510 137.96708095635 3598 5.563704416683317*^6 789.7693769225542 
3510 137.96708095635 3648 5.560849593247271*^6 796.3765320674718 
3510 137.96708095635 3698 5.557960139329547*^6 803.5727837903953 
3510 137.96708095635 3748 5.555036053836875*^6 811.4286537782697 
3510 137.96708095635 3798 5.552077417521132*^6 820.0266214843372 
3510 137.96708095635 3848 5.549084396283013*^6 829.4637661591282 
3510 137.96708095635 3898 5.546057244703536*^6 839.8551411352314 
3510 137.96708095635 3948 5.542996309841158*^6 851.3381286630479 
3510 137.96708095635 398 
3510 137.96708095635 3998 5.539902035336153*^6 864.0781247215274 
3510 137.96708095635 4048 5.536774965868222*^6 878.2760531806985 
3510 137.96708095635 4098 5.533615752014349*^6 894.1784351560041 
3510 137.96708095635 4148 5.530425155588991*^6 912.0910883398984 
3510 137.96708095635 4198 5.52720405547035*^6 932.3980809219856 
3510 137.96708095635 4248 5.523953454064862*^6 955.5884525220486 
3510 137.96708095635 4298 5.520674484434257*^6 982.294688516974 
3510 137.96708095635 448 5.691040313167174*^6 723.1293440097475 
3510 137.96708095635 498 5.6912711176740015*^6 722.5835568980397 
3510 137.96708095635 548 5.690882712502644*^6 721.7921355732325 
3510 137.96708095635 598 5.690248008053379*^6 721.0614201273046 
3510 137.96708095635 648 5.6893916824611835*^6 720.3766862819178 
3510 137.96708095635 698 5.688401808104644*^6 719.6413772724734 
3510 137.96708095635 748 5.687238240994675*^6 719.0231626821676 
3510 137.96708095635 798 5.685966797263529*^6 718.391453897912 
3510 137.96708095635 848 5.684653857942886*^6 717.7384380802637 
3510 137.96708095635 898 5.683338489980059*^6 717.0643218239122 
3510 137.96708095635 948 5.681820127283725*^6 716.5390438613352 
3510 137.96708095635 998 5.680383271427479*^6 715.9419938834778 
3520 137.10143354605194 1048 5.671802347295552*^6 712.4152505991713 
3520 137.10143354605194 1098 5.670093402133535*^6 711.9887013860522 
3520 137.10143354605194 1148 5.668599153934868*^6 711.4355690762286 
3520 137.10143354605194 1198 5.666898343827043*^6 711.0267220389277 
3520 137.10143354605194 1248 5.665085495618219*^6 710.7001410136352 
3520 137.10143354605194 1298 5.663238944080028*^6 710.4114125864705 
3520 137.10143354605194 1348 5.661362412358645*^6 710.161679861575 
3520 137.10143354605194 1398 5.659459004403817*^6 709.9522479804709 
3520 137.10143354605194 1448 5.657531283009416*^6 709.7845757108952 
3520 137.10143354605194 1498 5.65558133689573*^6 709.6602698602945 
3520 137.10143354605194 1548 5.653610838673464*^6 709.5810821818561 
3520 137.10143354605194 1598 5.651621095174424*^6 709.5489085338164 
3520 137.10143354605194 1648 5.649613091368031*^6 709.5657901263108 
3520 137.10143354605194 1698 5.647587528847509*^6 709.6339167499087 
3520 137.10143354605194 1748 5.645544859710378*^6 709.7556319302557 
3520 137.10143354605194 1798 5.643485316501861*^6 709.9334399973017 
3520 137.10143354605194 1848 5.641224280579935*^6 710.2389007681572 
3520 137.10143354605194 1898 5.638922924650626*^6 710.6046723334331 
3520 137.10143354605194 1948 5.6367377101838635*^6 710.9793585519815 
3520 137.10143354605194 1998 5.634617950283032*^6 711.3913543924259 
3520 137.10143354605194 2048 5.632481884942878*^6 711.8722287350097 
3520 137.10143354605194 2098 5.630328878339762*^6 712.4255189216345 
3520 137.10143354605194 2148 5.627950140975746*^6 713.0845463968651 
3520 137.10143354605194 2198 5.625562656838107*^6 713.796141315708 
3520 137.10143354605194 2248 5.6233718324746415*^6 714.5576572840371 
3520 137.10143354605194 2298 5.621162580106108*^6 715.404846168072 
3520 137.10143354605194 2348 5.618933945969202*^6 716.3424459535198 
3520 137.10143354605194 2398 5.616633863227518*^6 717.3570000351303 
3520 137.10143354605194 2448 5.614156266730839*^6 718.3695490260286 
3520 137.10143354605194 2498 5.611847037972687*^6 719.5350415744347 
3520 137.10143354605194 2548 5.609558759823666*^6 720.8312511306731 
3520 137.10143354605194 2598 5.60724769605485*^6 722.2420417487422 
3520 137.10143354605194 2648 5.604912807706877*^6 723.7744941944238 
3520 137.10143354605194 2698 5.602553066418127*^6 725.4363227600056 
3520 137.10143354605194 2748 5.600103188535748*^6 726.9358317728459 
3520 137.10143354605194 2798 5.597672121955395*^6 728.5413858039664 
3520 137.10143354605194 2848 5.595269430825965*^6 730.5448653343042 
3520 137.10143354605194 2898 5.592839541515225*^6 732.7064269696061 
3520 137.10143354605194 2948 5.590381533624165*^6 735.0372109110232 
3520 137.10143354605194 298 
3520 137.10143354605194 2998 5.587894523036262*^6 737.5495009631754 
3520 137.10143354605194 3048 5.585377665228895*^6 740.2568786052742 
3520 137.10143354605194 3098 5.582830158407494*^6 743.1744022272229 
3520 137.10143354605194 3148 5.580251246493855*^6 746.3188164640119 
3520 137.10143354605194 3198 5.577640221976174*^6 749.7087977031415 
3520 137.10143354605194 3248 5.5749964286646*^6 753.3652432836141 
3520 137.10143354605194 3298 5.572473659306392*^6 756.3739783384808 
3520 137.10143354605194 3348 5.570023311413707*^6 759.1423078542707 
3520 137.10143354605194 3398 5.56733208785007*^6 763.4586027170228 
3520 137.10143354605194 3448 5.564607498767795*^6 768.1202158755328 
3520 137.10143354605194 348 
3520 137.10143354605194 3498 5.5618491774988305*^6 773.1606636161791 
3520 137.10143354605194 3548 5.559056824801104*^6 778.6181062137956 
3520 137.10143354605194 3598 5.556230211498689*^6 784.5361804728152 
3520 137.10143354605194 3648 5.553369181198053*^6 790.9650174643181 
3520 137.10143354605194 3698 5.550473653105825*^6 797.9624954052613 
3520 137.10143354605194 3748 5.547543624978888*^6 805.5957936360154 
3520 137.10143354605194 3798 5.544579176235561*^6 813.9433356789375 
3520 137.10143354605194 3848 5.541580471259687*^6 823.0972400226156 
3520 137.10143354605194 3898 5.538547762932104*^6 833.1664405080217 
3520 137.10143354605194 3948 5.535481396427357*^6 844.2806999933621 
3520 137.10143354605194 398 
3520 137.10143354605194 3998 5.532381813317119*^6 856.5958306507833 
3520 137.10143354605194 4048 5.529249556026294*^6 870.3005665102562 
3520 137.10143354605194 4098 5.5260852726887455*^6 885.6257324402818 
3520 137.10143354605194 4148 5.522889722484631*^6 902.8566577520774 
3520 137.10143354605194 4198 5.519663781463084*^6 922.3502582005217 
3520 137.10143354605194 4248 5.516408449002191*^6 944.5589719851669 
3520 137.10143354605194 4298 5.513124854930606*^6 970.064988927553 
3520 137.10143354605194 448 5.6841690507231485*^6 720.1935672164223 
3520 137.10143354605194 498 5.684386765930606*^6 719.6478687065514 
3520 137.10143354605194 548 5.683985303606864*^6 718.8516165046501 
3520 137.10143354605194 598 5.683338036880802*^6 718.1154556772103 
3520 137.10143354605194 648 5.682469531053315*^6 717.4246565448215 
3520 137.10143354605194 698 5.68146665353796*^6 716.6828946784616 
3520 137.10143354605194 748 5.680294425898116*^6 716.0588975588739 
3520 137.10143354605194 798 5.67896573742653*^6 715.4645335956372 
3520 137.10143354605194 848 5.677681956736733*^6 714.7573973066034 
3520 137.10143354605194 898 5.676300415855605*^6 714.11904217387 
3520 137.10143354605194 948 5.674823103465694*^6 713.5411025164453 
3520 137.10143354605194 998 5.673316769882145*^6 712.975068007783 
3530 136.29055278654656 1048 5.6652052669611005*^6 709.5884973862198 
3530 136.29055278654656 1098 5.6634855244588405*^6 709.1525581660344 
3530 136.29055278654656 1148 5.661922971985353*^6 708.6241131636162 
3530 136.29055278654656 1198 5.660266069248209*^6 708.1708785924516 
3530 136.29055278654656 1248 5.658442461998227*^6 707.8336489376129 
3530 136.29055278654656 1298 5.656585209176658*^6 707.5338273436356 
3530 136.29055278654656 1348 5.654698030586757*^6 707.2725419907397 
3530 136.29055278654656 1398 5.652784028058433*^6 707.0510808924214 
3530 136.29055278654656 1448 5.650845763311794*^6 706.8708834120464 
3530 136.29055278654656 1498 5.648885324886651*^6 706.7335345756387 
3530 136.29055278654656 1548 5.646904385974046*^6 706.6407618490216 
3530 136.29055278654656 1598 5.644904254631484*^6 706.5944341395328 
3530 136.29055278654656 1648 5.642885917598476*^6 706.5965628553378 
3530 136.29055278654656 1698 5.640850078694099*^6 706.649304914519 
3530 136.29055278654656 1748 5.638797192619466*^6 706.7549676457137 
3530 136.29055278654656 1798 5.636675475048151*^6 706.9368634363188 
3530 136.29055278654656 1848 5.634405696442663*^6 707.2241266016347 
3530 136.29055278654656 1898 5.632122949815027*^6 707.5613592475743 
3530 136.29055278654656 1948 5.629954653753209*^6 707.9080754256752 
3530 136.29055278654656 1998 5.627825108514383*^6 708.3002585695161 
